analysis,ci95_half_width,ci95_high,ci95_low,comparison,mean,metric,n,t_critical,workload
arm_mean,325.8917417489982,3914.6917417489985,3262.908258251002,guard,3588.8,guard_remaining_refresh_events,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,1.0,1.0,guard,1.0,guard_sender_srpt_enabled,5,2.7764451051977987,AliStorage2019
arm_mean,7.47064972653384,71.27064972653383,56.329350273466154,guard,63.8,guard_sender_srpt_forced_rr,5,2.7764451051977987,AliStorage2019
arm_mean,5089.191811527482,27574.591811527484,17396.20818847252,guard,22485.4,guard_sender_srpt_non_rr,5,2.7764451051977987,AliStorage2019
arm_mean,23691.837773146548,423302.8377731466,375919.1622268534,guard,399611.0,guard_sender_srpt_selections,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,64.0,64.0,guard,64.0,guard_srpt_quantum_packets,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,8.0,8.0,guard,8.0,guard_tail_bypass_bdps,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,1.0,1.0,guard,1.0,guard_tail_bypass_enabled,5,2.7764451051977987,AliStorage2019
arm_mean,984.9575092735073,23661.757509273506,21691.842490726493,guard,22676.8,guard_tail_bypass_feedbacks,5,2.7764451051977987,AliStorage2019
arm_mean,23.486822039836998,594.8868220398369,547.913177960163,guard,571.4,guard_tail_bypass_flows,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,homa_completion_notices_received,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,homa_completion_notices_sent,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,homa_data_bytes,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,homa_data_packets,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,homa_grants_received,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,homa_grants_sent,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,homa_max_pending_messages,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,homa_messages_completed,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,homa_messages_tracked,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,homa_resends_received,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,homa_resends_sent,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,homa_retransmit_packets,5,2.7764451051977987,AliStorage2019
arm_mean,51.709007386104894,180.3090073861049,76.8909926138951,guard,128.6,hpcc_actual_rate_changes,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,hpcc_fast_computations,5,2.7764451051977987,AliStorage2019
arm_mean,300.188032708933,2662.3880327089328,2062.011967291067,guard,2362.2,hpcc_feedback_updates,5,2.7764451051977987,AliStorage2019
arm_mean,80.1551575414052,571.5551575414052,411.2448424585948,guard,491.4,hpcc_full_computations,5,2.7764451051977987,AliStorage2019
arm_mean,80.1551575414052,571.5551575414052,411.2448424585948,guard,491.4,hpcc_rate_updates_applied,5,2.7764451051977987,AliStorage2019
arm_mean,90.18704031642044,662.3870403164204,482.0129596835796,guard,572.2,hpcc_valid_feedback,5,2.7764451051977987,AliStorage2019
arm_mean,3269.264099580832,52886.064099580835,46347.53590041917,guard,49616.8,int_hops_after_strip,5,2.7764451051977987,AliStorage2019
arm_mean,5943.735619114645,103709.13561911463,91821.66438088536,guard,97765.4,int_hops_before_strip,5,2.7764451051977987,AliStorage2019
arm_mean,2916.1322402477517,51064.73224024775,45232.467759752246,guard,48148.6,int_records_stripped,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,irn_nacks_generated,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,irn_nacks_received,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,irn_retransmit_bytes,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,irn_retransmit_packets,5,2.7764451051977987,AliStorage2019
