analysis,ci95_half_width,ci95_high,ci95_low,comparison,mean,metric,n
paired_percent,0.26165460703262816,0.35589547876561617,-0.16741373529964015,tail_gate_r080_s2_minus_tail_ungated,0.09424087173298802,completion_span_us,5
arm_mean,1.6189317847087064,3.4189317847087066,0.1810682152912937,tail_gate_r080_s2,1.8,grant_binding_rate_changes,5
arm_mean,50.867323437820765,200.26732343782078,98.53267656217923,tail_gate_r080_s2,149.4,grant_binding_updates,5
paired_percent,28.594621702114893,92.86746838060449,35.67822497637471,tail_gate_r080_s2_minus_tail_ungated,64.2728466784896,grant_binding_updates,5
arm_mean,56281.86110890162,369264.26110890164,256700.5388910984,tail_gate_r080_s2,312982.4,grant_bytes_sent,5
paired_percent,0.6427166475545891,1.0854210501172166,-0.20001224499196163,tail_gate_r080_s2_minus_tail_ungated,0.4427044025626275,grant_bytes_sent,5
arm_mean,543.1917414153854,1733.3917414153855,647.0082585846146,tail_gate_r080_s2,1190.2,grant_event_rate_changes,5
paired_percent,2.155110320959338,1.5955644780949583,-2.7146561638237174,tail_gate_r080_s2_minus_tail_ungated,-0.5595458428643795,grant_event_rate_changes,5
arm_mean,598.7432032861874,3928.3432032861874,2730.8567967138124,tail_gate_r080_s2,3329.6,grants_received,5
paired_percent,0.6427166475545891,1.0854210501172166,-0.20001224499196163,tail_gate_r080_s2_minus_tail_ungated,0.4427044025626275,grants_received,5
arm_mean,598.7432032861874,3928.3432032861874,2730.8567967138124,tail_gate_r080_s2,3329.6,grants_sent,5
paired_percent,0.6427166475545891,1.0854210501172166,-0.20001224499196163,tail_gate_r080_s2_minus_tail_ungated,0.4427044025626275,grants_sent,5
arm_mean,19.355599911049723,264.5317957283535,225.820595906254,tail_gate_r080_s2,245.17619581730372,gt_1MB_fct_us_mean,5
paired_percent,0.9916130750325578,1.3412693805906697,-0.641956769474446,tail_gate_r080_s2_minus_tail_ungated,0.3496563055581118,gt_1MB_fct_us_mean,5
arm_mean,90.52576343806922,545.6614534380692,364.6099265619307,tail_gate_r080_s2,455.13568999999995,gt_1MB_fct_us_p95,5
paired_percent,4.205621650220196,5.405398917508657,-3.005844382931734,tail_gate_r080_s2_minus_tail_ungated,1.199777267288462,gt_1MB_fct_us_p95,5
arm_mean,183.44632947808563,781.7121274780858,414.8194685219145,tail_gate_r080_s2,598.2657980000001,gt_1MB_fct_us_p99,5
paired_percent,3.579520249750416,4.846409668845679,-2.3126308306551535,tail_gate_r080_s2_minus_tail_ungated,1.2668894190952624,gt_1MB_fct_us_p99,5
arm_mean,10.388506336835697,92.38850633683569,71.61149366316431,tail_gate_r080_s2,82.0,gt_1MB_flow_count,5
paired_percent,0.0,0.0,0.0,tail_gate_r080_s2_minus_tail_ungated,0.0,gt_1MB_flow_count,5
arm_mean,0.14562301793409593,1.947576188453723,1.6563301525855314,tail_gate_r080_s2,1.8019531705196272,gt_1MB_slowdown_mean,5
paired_percent,1.0462093408078121,1.423654981358469,-0.6687637002571554,tail_gate_r080_s2_minus_tail_ungated,0.3774456405506568,gt_1MB_slowdown_mean,5
arm_mean,0.7536499629631938,4.028665053749186,2.521365127822798,tail_gate_r080_s2,3.275015090785992,gt_1MB_slowdown_p95,5
paired_percent,13.205515862812218,18.090179689486995,-8.320852036137442,tail_gate_r080_s2_minus_tail_ungated,4.884663826674777,gt_1MB_slowdown_p95,5
arm_mean,1.1195397724938314,5.122275183191908,2.8831956382042456,tail_gate_r080_s2,4.002735410698077,gt_1MB_slowdown_p99,5
paired_percent,4.640431022852832,5.734957138363258,-3.5459049073424054,tail_gate_r080_s2_minus_tail_ungated,1.0945261155104267,gt_1MB_slowdown_p99,5
arm_mean,0.0,8.0,8.0,tail_gate_r080_s2,8.0,guard_ack_interval_packets,5
paired_percent,0.0,0.0,0.0,tail_gate_r080_s2_minus_tail_ungated,0.0,guard_ack_interval_packets,5
arm_mean,0.0,0.0,0.0,tail_gate_r080_s2,0.0,guard_adaptive_grant_updates,5
arm_mean,0.0,1.0,1.0,tail_gate_r080_s2,1.0,guard_fixed_window,5
paired_percent,0.0,0.0,0.0,tail_gate_r080_s2_minus_tail_ungated,0.0,guard_fixed_window,5
arm_mean,0.0,1.0,1.0,tail_gate_r080_s2,1.0,guard_grant_refresh_bdps,5
paired_percent,0.0,0.0,0.0,tail_gate_r080_s2_minus_tail_ungated,0.0,guard_grant_refresh_bdps,5
arm_mean,15924.105188235051,186568.70518823506,154720.49481176495,tail_gate_r080_s2,170644.6,guard_long_acks_suppressed,5
paired_percent,0.0,0.0,0.0,tail_gate_r080_s2_minus_tail_ungated,0.0,guard_long_acks_suppressed,5
arm_mean,0.0,0.0,0.0,tail_gate_r080_s2,0.0,guard_min_share_fraction,5
arm_mean,1550.497460024096,53844.097460024095,50743.1025399759,tail_gate_r080_s2,52293.6,guard_one_rtt_acks_suppressed,5
paired_percent,0.0,0.0,0.0,tail_gate_r080_s2_minus_tail_ungated,0.0,guard_one_rtt_acks_suppressed,5
arm_mean,0.0,1.0,1.0,tail_gate_r080_s2,1.0,guard_one_rtt_bypass_enabled,5
paired_percent,0.0,0.0,0.0,tail_gate_r080_s2_minus_tail_ungated,0.0,guard_one_rtt_bypass_enabled,5
arm_mean,100.28080029659985,5831.0808002966,5630.519199703401,tail_gate_r080_s2,5730.8,guard_one_rtt_bypass_feedbacks,5
paired_percent,0.0,0.0,0.0,tail_gate_r080_s2_minus_tail_ungated,0.0,guard_one_rtt_bypass_feedbacks,5
arm_mean,100.28080029659985,5831.0808002966,5630.519199703401,tail_gate_r080_s2,5730.8,guard_one_rtt_bypass_flows,5
paired_percent,0.0,0.0,0.0,tail_gate_r080_s2_minus_tail_ungated,0.0,guard_one_rtt_bypass_flows,5
