analysis,ci95_half_width,ci95_high,ci95_low,comparison,mean,metric,n
arm_mean,21543.73248505879,192345.73248505878,149258.26751494122,tail4,170802.0,guard_long_acks_suppressed,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,guard_long_acks_suppressed,5
arm_mean,0.0,0.0,0.0,tail4,0.0,guard_min_share_fraction,5
arm_mean,2011.7150640888499,54869.71506408885,50846.28493591115,tail4,52858.0,guard_one_rtt_acks_suppressed,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,guard_one_rtt_acks_suppressed,5
arm_mean,0.0,1.0,1.0,tail4,1.0,guard_one_rtt_bypass_enabled,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,guard_one_rtt_bypass_enabled,5
arm_mean,172.33115421415104,5881.731154214151,5537.068845785849,tail4,5709.4,guard_one_rtt_bypass_feedbacks,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,guard_one_rtt_bypass_feedbacks,5
arm_mean,172.33115421415104,5881.731154214151,5537.068845785849,tail4,5709.4,guard_one_rtt_bypass_flows,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,guard_one_rtt_bypass_flows,5
arm_mean,0.0,0.0,0.0,tail4,0.0,guard_rebalance_events,5
arm_mean,0.0,1.0,1.0,tail4,1.0,guard_remaining_aware,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,guard_remaining_aware,5
arm_mean,0.0,1.0,1.0,tail4,1.0,guard_remaining_exponent,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,guard_remaining_exponent,5
arm_mean,314.02490150401985,2529.2249015040197,1901.17509849598,tail4,2215.2,guard_remaining_refresh_events,5
paired_percent,0.04608207643481823,0.06267958680826222,-0.029484566061374246,tail4_minus_tail8,0.016597510373443983,guard_remaining_refresh_events,5
arm_mean,0.0,1.0,1.0,tail4,1.0,guard_sender_srpt_enabled,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,guard_sender_srpt_enabled,5
arm_mean,26.535030724339293,154.73503072433928,101.6649692756607,tail4,128.2,guard_sender_srpt_forced_rr,5
paired_percent,2.757101229155684,2.469562796301486,-3.0446396620098817,tail4_minus_tail8,-0.2875384328541979,guard_sender_srpt_forced_rr,5
arm_mean,8806.162905018107,46691.16290501811,29078.837094981893,tail4,37885.0,guard_sender_srpt_non_rr,5
