analysis,ci95_half_width,ci95_high,ci95_low,comparison,mean,metric,n
arm_mean,0.16248754381020877,1.8611064776508186,1.5361313900304012,adaptive_off,1.69861893384061,overall_slowdown_p99,5
arm_mean,0.0,0.0,0.0,adaptive_off,0.0,pfc_pause_events,5
arm_mean,0.0,0.0,0.0,adaptive_off,0.0,pfc_resume_events,5
arm_mean,15.949462841482621,385.9494628414826,354.0505371585174,adaptive_off,370.0,proactive_releases,5
arm_mean,106698.79771588996,392797.99771588994,179400.40228411005,adaptive_off,286099.2,queue_bytes_max,5
arm_mean,1020.9393685760211,3544.598568576021,1502.719831423979,adaptive_off,2523.6592,queue_bytes_mean,5
arm_mean,3904.98791090981,11474.78791090981,3664.81208909019,adaptive_off,7569.8,queue_bytes_p95,5
arm_mean,31040.12482321433,113880.12482321433,51799.875176785674,adaptive_off,82840.0,queue_bytes_p99,5
arm_mean,0.0,160000.0,160000.0,adaptive_off,160000.0,queue_sample_count,5
arm_mean,31.024211789068822,70.42421178906882,8.375788210931177,adaptive_off,39.4,reactive_binding_rate_changes,5
arm_mean,31.024211789068822,70.42421178906882,8.375788210931177,adaptive_off,39.4,reactive_binding_updates,5
arm_mean,0.0,0.0,0.0,adaptive_off,0.0,recovery_nacks_generated,5
arm_mean,0.0,0.0,0.0,adaptive_off,0.0,recovery_nacks_received,5
arm_mean,15.949462841482621,385.9494628414826,354.0505371585174,adaptive_off,370.0,registrations,5
arm_mean,15.949462841482621,385.9494628414826,354.0505371585174,adaptive_off,370.0,selected_registrations,5
arm_mean,1.8830766883484418,5.483076688348442,1.7169233116515583,adaptive_off,3.6,tie_binding_rate_changes,5
arm_mean,13.965270487214827,287.9652704872148,260.0347295127852,adaptive_off,274.0,tie_binding_updates,5
arm_mean,0.0,0.0,0.0,adaptive_off,0.0,timeout_recoveries,5
arm_mean,2.8125411229031156,49.76326123924507,44.13817899343884,scope20,46.950720116341955,1BDP_to_1MB_fct_us_mean,5
paired_percent,0.8594680204050467,0.4401548231421253,-1.278781217667968,scope20_minus_adaptive_off,-0.4193131972629214,1BDP_to_1MB_fct_us_mean,5
arm_mean,11.726792696316124,138.3963226963162,114.94273730368393,scope20,126.66953000000005,1BDP_to_1MB_fct_us_p95,5
paired_percent,1.0710918967720187,0.4430478024402932,-1.699135991103744,scope20_minus_adaptive_off,-0.6280440943317255,1BDP_to_1MB_fct_us_p95,5
arm_mean,43.61975719253352,256.9275151925335,169.68800080746647,scope20,213.30775799999998,1BDP_to_1MB_fct_us_p99,5
paired_percent,6.23744898864408,3.740775922348766,-8.734122054939395,scope20_minus_adaptive_off,-2.496673066295314,1BDP_to_1MB_fct_us_p99,5
arm_mean,6.605372389920251,206.00537238992027,192.79462761007974,scope20,199.4,1BDP_to_1MB_flow_count,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,1BDP_to_1MB_flow_count,5
arm_mean,0.02482123812667511,1.344556692666816,1.294914216413466,scope20,1.319735454540141,1BDP_to_1MB_slowdown_mean,5
paired_percent,0.41534373723561213,0.15442027628250876,-0.6762671981887155,scope20_minus_adaptive_off,-0.26092346095310337,1BDP_to_1MB_slowdown_mean,5
arm_mean,0.1280397266577733,2.1526711393100206,1.896591685994474,scope20,2.0246314126522473,1BDP_to_1MB_slowdown_p95,5
paired_percent,2.0352538839693777,2.1223586315628475,-1.948149136375908,scope20_minus_adaptive_off,0.08710474759346973,1BDP_to_1MB_slowdown_p95,5
arm_mean,0.6315531177517942,3.3715294588025944,2.1084232232990057,scope20,2.7399763410508,1BDP_to_1MB_slowdown_p99,5
paired_percent,3.0076059356781704,1.441900143682613,-4.573311727673728,scope20_minus_adaptive_off,-1.5657057919955573,1BDP_to_1MB_slowdown_p99,5
arm_mean,0.09586839310233376,9.332794408447027,9.141057622242359,scope20,9.236926015344693,8KB_to_1BDP_fct_us_mean,5
paired_percent,0.0608198643843364,0.04009802942928313,-0.08154169933938966,scope20_minus_adaptive_off,-0.020721834955053267,8KB_to_1BDP_fct_us_mean,5
arm_mean,0.19354568757789056,15.460895687577892,15.073804312422112,scope20,15.267350000000002,8KB_to_1BDP_fct_us_p95,5
paired_percent,0.3200030360134908,0.3269168922537094,-0.31308917977327216,scope20_minus_adaptive_off,0.006913856240218626,8KB_to_1BDP_fct_us_p95,5
arm_mean,0.5028006503631035,19.8359066503631,18.830305349636895,scope20,19.333105999999997,8KB_to_1BDP_fct_us_p99,5
paired_percent,0.17235759234557058,0.21119685627782125,-0.1335183284133199,scope20_minus_adaptive_off,0.03883926393225068,8KB_to_1BDP_fct_us_p99,5
arm_mean,42.11968800620171,1688.9196880062016,1604.6803119937983,scope20,1646.8,8KB_to_1BDP_flow_count,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,8KB_to_1BDP_flow_count,5
arm_mean,0.004367876617226677,1.0513966985096008,1.0426609452751476,scope20,1.0470288218923742,8KB_to_1BDP_slowdown_mean,5
paired_percent,0.047296621526989054,0.03374577274871668,-0.06084747030526143,scope20_minus_adaptive_off,-0.013550848778272376,8KB_to_1BDP_slowdown_mean,5
arm_mean,0.02244436113276938,1.2133755322109268,1.168486809945388,scope20,1.1909311710781574,8KB_to_1BDP_slowdown_p95,5
paired_percent,0.15658401103289132,0.2129813122940434,-0.10018670977173924,scope20_minus_adaptive_off,0.056397301261152076,8KB_to_1BDP_slowdown_p95,5
arm_mean,0.07047016073322182,1.478531557657483,1.3375912361910391,scope20,1.408061396924261,8KB_to_1BDP_slowdown_p99,5
paired_percent,1.0733466957786824,0.4132989904114429,-1.733394401145922,scope20_minus_adaptive_off,-0.6600477053672394,8KB_to_1BDP_slowdown_p99,5
arm_mean,18.904359017458706,221.86580113847114,184.0570831035537,scope20,202.96144212101242,aggregate_goodput_gbps,5
paired_percent,0.0167452393944122,0.02277641910801912,-0.010714059680805276,scope20_minus_adaptive_off,0.006031179713606923,aggregate_goodput_gbps,5
arm_mean,0.0,0.0,0.0,scope20,0.0,completion_releases,5
arm_mean,53.59752189851813,10170.568521898518,10063.373478101481,scope20,10116.971,completion_span_us,5
paired_percent,0.016740191239322876,0.010710829733855516,-0.022769552744790235,scope20_minus_adaptive_off,-0.0060293615054673585,completion_span_us,5
arm_mean,1.4157147769822749,2.815714776982275,-0.01571477698227497,scope20,1.4,grant_binding_rate_changes,5
arm_mean,27.6336500238538,106.2336500238538,50.96634997614619,scope20,78.6,grant_binding_updates,5
paired_percent,6.831674748294226,7.008030612299624,-6.655318884288828,scope20_minus_adaptive_off,0.17635586400539793,grant_binding_updates,5
arm_mean,56959.440569538376,383571.8405695384,269652.95943046163,scope20,326612.4,grant_bytes_sent,5
paired_percent,0.2282774884397295,0.1463394205151553,-0.3102155563643037,scope20_minus_adaptive_off,-0.08193806792457418,grant_bytes_sent,5
arm_mean,154.42277181363855,926.8227718136385,617.9772281863615,scope20,772.4,grant_event_rate_changes,5
paired_percent,1.0069642441046927,0.644265806546373,-1.3696626816630122,scope20_minus_adaptive_off,-0.36269843755831965,grant_event_rate_changes,5
arm_mean,605.951495420621,4080.551495420621,2868.648504579379,scope20,3474.6,grants_received,5
paired_percent,0.2282774884397295,0.1463394205151553,-0.3102155563643037,scope20_minus_adaptive_off,-0.08193806792457418,grants_received,5
arm_mean,605.951495420621,4080.551495420621,2868.648504579379,scope20,3474.6,grants_sent,5
paired_percent,0.2282774884397295,0.1463394205151553,-0.3102155563643037,scope20_minus_adaptive_off,-0.08193806792457418,grants_sent,5
arm_mean,36.39790012093783,288.7073432898711,215.91154304799545,scope20,252.30944316893329,gt_1MB_fct_us_mean,5
paired_percent,0.8184768191124189,0.8773708466305454,-0.7595827915942923,scope20_minus_adaptive_off,0.05889402751812659,gt_1MB_fct_us_mean,5
arm_mean,99.30263225532194,596.4182822553219,397.81301774467795,scope20,497.1156499999999,gt_1MB_fct_us_p95,5
paired_percent,4.022737951752555,6.0196876061459,-2.0257882973592105,scope20_minus_adaptive_off,1.996949654393345,gt_1MB_fct_us_p95,5
arm_mean,288.36876465610567,991.1258946561059,414.3883653438945,scope20,702.7571300000002,gt_1MB_fct_us_p99,5
paired_percent,3.5592417811443062,3.863459003252998,-3.2550245590356144,scope20_minus_adaptive_off,0.304217222108692,gt_1MB_fct_us_p99,5
arm_mean,15.018489390511073,100.61848939051107,70.58151060948892,scope20,85.6,gt_1MB_flow_count,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,gt_1MB_flow_count,5
arm_mean,0.22903087645627568,2.1087578990518505,1.650696146139299,scope20,1.8797270225955747,gt_1MB_slowdown_mean,5
paired_percent,0.5686317523036282,0.6599956549926234,-0.477267849614633,scope20_minus_adaptive_off,0.09136390268899516,gt_1MB_slowdown_mean,5
arm_mean,0.6976300321799371,4.282478773868104,2.88721870950823,scope20,3.584848741688167,gt_1MB_slowdown_p95,5
paired_percent,2.8925060068761295,4.71954605887133,-1.0654659548809289,scope20_minus_adaptive_off,1.8270400519952006,gt_1MB_slowdown_p95,5
arm_mean,1.3516265775591287,5.9856077760668125,3.2823546209485546,scope20,4.6339811985076835,gt_1MB_slowdown_p99,5
paired_percent,4.718821503180812,5.719816777741358,-3.7178262286202655,scope20_minus_adaptive_off,1.0009952745605462,gt_1MB_slowdown_p99,5
arm_mean,0.0,8.0,8.0,scope20,8.0,guard_ack_interval_packets,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,guard_ack_interval_packets,5
arm_mean,0.0,0.0,0.0,scope20,0.0,guard_adaptive_grant_updates,5
arm_mean,0.0,1.0,1.0,scope20,1.0,guard_adaptive_target_enabled,5
arm_mean,0.0,20.0,20.0,scope20,20.0,guard_adaptive_target_max_bdps,5
arm_mean,0.5636593456337552,2.4107362686337552,1.283417577366245,scope20,1.8470769230000001,guard_adaptive_target_max_queue_bdps,5
arm_mean,0.0,0.95,0.95,scope20,0.95,guard_adaptive_target_min_observed,5
paired_percent,0.0,-44.44444444444445,-44.44444444444445,scope20_minus_adaptive_off,-44.44444444444445,guard_adaptive_target_min_observed,5
arm_mean,50.91882239383536,153.11882239383536,51.28117760616464,scope20,102.2,guard_adaptive_target_updates,5
arm_mean,0.0,1.0,1.0,scope20,1.0,guard_fixed_window,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,guard_fixed_window,5
arm_mean,0.0,1.0,1.0,scope20,1.0,guard_grant_refresh_bdps,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,guard_grant_refresh_bdps,5
arm_mean,19119.215068385056,193111.01506838505,154872.58493161493,scope20,173991.8,guard_long_acks_suppressed,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,guard_long_acks_suppressed,5
arm_mean,0.0,0.0,0.0,scope20,0.0,guard_min_share_fraction,5
arm_mean,1057.6770603457753,55527.47706034578,53412.122939654226,scope20,54469.8,guard_one_rtt_acks_suppressed,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,guard_one_rtt_acks_suppressed,5
arm_mean,0.0,1.0,1.0,scope20,1.0,guard_one_rtt_bypass_enabled,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,guard_one_rtt_bypass_enabled,5
arm_mean,86.60995789469163,5922.609957894691,5749.390042105309,scope20,5836.0,guard_one_rtt_bypass_feedbacks,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,guard_one_rtt_bypass_feedbacks,5
arm_mean,86.60995789469163,5922.609957894691,5749.390042105309,scope20,5836.0,guard_one_rtt_bypass_flows,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,guard_one_rtt_bypass_flows,5
arm_mean,0.0,0.5,0.5,scope20,0.5,guard_queue_budget_bdps,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,guard_queue_budget_bdps,5
arm_mean,0.0,0.0,0.0,scope20,0.0,guard_rebalance_events,5
arm_mean,0.0,1.0,1.0,scope20,1.0,guard_remaining_aware,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,guard_remaining_aware,5
arm_mean,0.0,1.0,1.0,scope20,1.0,guard_remaining_exponent,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,guard_remaining_exponent,5
arm_mean,336.7043870435413,2646.5043870435416,1973.0956129564588,scope20,2309.8,guard_remaining_refresh_events,5
paired_percent,0.06963478578904411,0.026025389054419992,-0.11324418252366823,scope20_minus_adaptive_off,-0.04360939673462412,guard_remaining_refresh_events,5
arm_mean,0.0,1.0,1.0,scope20,1.0,guard_sender_srpt_enabled,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,guard_sender_srpt_enabled,5
arm_mean,13.584734788979612,136.3847347889796,109.21526521102038,scope20,122.8,guard_sender_srpt_forced_rr,5
paired_percent,4.133528710724912,3.827190818741608,-4.439866602708216,scope20_minus_adaptive_off,-0.30633789198330386,guard_sender_srpt_forced_rr,5
arm_mean,7312.181139434731,46430.58113943473,31806.21886056527,scope20,39118.4,guard_sender_srpt_non_rr,5
paired_percent,2.4441021649980437,2.1731605946023054,-2.715043735393782,scope20_minus_adaptive_off,-0.2709415703957385,guard_sender_srpt_non_rr,5
arm_mean,22824.15921060781,282533.7592106078,236885.4407893922,scope20,259709.6,guard_sender_srpt_selections,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,guard_sender_srpt_selections,5
arm_mean,0.0,64.0,64.0,scope20,64.0,guard_srpt_quantum_packets,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,guard_srpt_quantum_packets,5
arm_mean,0.0,8.0,8.0,scope20,8.0,guard_tail_bypass_bdps,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,guard_tail_bypass_bdps,5
arm_mean,0.0,1.0,1.0,scope20,1.0,guard_tail_bypass_enabled,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,guard_tail_bypass_enabled,5
arm_mean,871.8548693453204,15722.254869345321,13978.545130654678,scope20,14850.4,guard_tail_bypass_feedbacks,5
paired_percent,0.026148876765653695,0.02674505953560895,-0.025552693995698438,scope20_minus_adaptive_off,0.0005961827699552579,guard_tail_bypass_feedbacks,5
arm_mean,15.949462841482621,385.9494628414826,354.0505371585174,scope20,370.0,guard_tail_bypass_flows,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,guard_tail_bypass_flows,5
arm_mean,0.0,0.95,0.95,scope20,0.95,guard_target_floor,5
paired_percent,0.0,0.0,0.0,scope20_minus_adaptive_off,0.0,guard_target_floor,5
arm_mean,47.18813298245645,113.78813298245645,19.411867017543543,scope20,66.6,hpcc_actual_rate_changes,5
paired_percent,23.20491151051464,82.59934619074366,36.18952316971438,scope20_minus_adaptive_off,59.39443468022902,hpcc_actual_rate_changes,5
arm_mean,0.0,0.0,0.0,scope20,0.0,hpcc_fast_computations,5
arm_mean,367.86546066519634,2058.465460665196,1322.7345393348037,scope20,1690.6,hpcc_feedback_updates,5
paired_percent,0.7563638559955883,1.6171977332746477,0.10447002128347094,scope20_minus_adaptive_off,0.8608338772790592,hpcc_feedback_updates,5
arm_mean,73.40324381255031,481.00324381255035,334.1967561874497,scope20,407.6,hpcc_full_computations,5
paired_percent,2.368988165541573,6.331511539539075,1.5935352084559282,scope20_minus_adaptive_off,3.9625233739975014,hpcc_full_computations,5
