analysis,ci95_half_width,ci95_high,ci95_low,comparison,mean,metric,n,t_critical,workload
arm_mean,1155.2019046561293,3156.8019046561294,846.3980953438706,homa,2001.6,queue_bytes_p95,5,2.7764451051977987,AliStorage30
arm_mean,15821.266255104096,56520.4662551041,24877.9337448959,homa,40699.2,queue_bytes_p99,5,2.7764451051977987,AliStorage30
arm_mean,0.0,160000.0,160000.0,homa,160000.0,queue_sample_count,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,homa,0.0,reactive_binding_rate_changes,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,homa,0.0,reactive_binding_updates,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,homa,0.0,recovery_nacks_generated,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,homa,0.0,recovery_nacks_received,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,homa,0.0,registrations,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,homa,0.0,selected_registrations,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,homa,0.0,switch_drops_egress,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,homa,0.0,switch_drops_ingress,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,homa,0.0,switch_drops_total,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,homa,0.0,tie_binding_rate_changes,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,homa,0.0,tie_binding_updates,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,homa,0.0,timeout_recoveries,5,2.7764451051977987,AliStorage30
arm_mean,2.9604108179821274,54.11006604211152,48.18924440614726,hpcc,51.14965522412939,1BDP_to_1MB_fct_us_mean,5,2.7764451051977987,AliStorage30
arm_mean,25.611876017550777,161.65711601755075,110.43336398244921,hpcc,136.04523999999998,1BDP_to_1MB_fct_us_p95,5,2.7764451051977987,AliStorage30
arm_mean,74.6122998947132,281.14470789471306,131.9201081052867,hpcc,206.5324079999999,1BDP_to_1MB_fct_us_p99,5,2.7764451051977987,AliStorage30
arm_mean,7.52206567897262,117.32206567897262,102.27793432102737,hpcc,109.8,1BDP_to_1MB_flow_count,5,2.7764451051977987,AliStorage30
arm_mean,0.060617936357600676,1.4608693716500447,1.3396334989348433,hpcc,1.400251435292444,1BDP_to_1MB_slowdown_mean,5,2.7764451051977987,AliStorage30
arm_mean,0.3002181862209382,2.562403049365698,1.9619666769238213,hpcc,2.2621848631447596,1BDP_to_1MB_slowdown_p95,5,2.7764451051977987,AliStorage30
arm_mean,0.8509707597900961,3.8421463329724928,2.140204813392301,hpcc,2.991175573182397,1BDP_to_1MB_slowdown_p99,5,2.7764451051977987,AliStorage30
arm_mean,0.09005703545848116,10.100156578030678,9.920042507113717,hpcc,10.010099542572197,8KB_to_1BDP_fct_us_mean,5,2.7764451051977987,AliStorage30
arm_mean,0.13164173737643692,17.52328173737644,17.259998262623565,hpcc,17.391640000000002,8KB_to_1BDP_fct_us_p95,5,2.7764451051977987,AliStorage30
arm_mean,2.1644628897743132,27.19654888977431,22.867623110225683,hpcc,25.032085999999996,8KB_to_1BDP_fct_us_p99,5,2.7764451051977987,AliStorage30
arm_mean,36.70162190627516,983.9016219062752,910.4983780937249,hpcc,947.2,8KB_to_1BDP_flow_count,5,2.7764451051977987,AliStorage30
arm_mean,0.009422391803986619,1.1384586846799511,1.119613901071978,hpcc,1.1290362928759645,8KB_to_1BDP_slowdown_mean,5,2.7764451051977987,AliStorage30
arm_mean,0.047945824830227614,1.5691004326344156,1.4732087829739604,hpcc,1.521154607804188,8KB_to_1BDP_slowdown_p95,5,2.7764451051977987,AliStorage30
arm_mean,0.14307211177988374,2.1435726847515952,1.857428461191828,hpcc,2.0005005729717116,8KB_to_1BDP_slowdown_p99,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,completion_releases,5,2.7764451051977987,AliStorage30
arm_mean,0.0,2.0,2.0,hpcc,2.0,elapsed_seconds,5,2.7764451051977987,AliStorage30
arm_mean,90.4328704077637,3733.432870407764,3552.567129592236,hpcc,3643.0,flow_count,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,grant_binding_rate_changes,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,grant_binding_updates,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,grant_bytes_sent,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,grant_event_rate_changes,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,grants_received,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,grants_sent,5,2.7764451051977987,AliStorage30
arm_mean,35.67107567908872,249.4591068524636,178.11695549428617,hpcc,213.7880311733749,gt_1MB_fct_us_mean,5,2.7764451051977987,AliStorage30
arm_mean,110.79643727259015,479.7282472725902,258.1353727274099,hpcc,368.93181000000004,gt_1MB_fct_us_p95,5,2.7764451051977987,AliStorage30
arm_mean,135.22885495067237,575.9665529506724,305.50884304932765,hpcc,440.737698,gt_1MB_fct_us_p99,5,2.7764451051977987,AliStorage30
arm_mean,7.583304673388708,56.18330467338871,41.01669532661129,hpcc,48.6,gt_1MB_flow_count,5,2.7764451051977987,AliStorage30
arm_mean,0.19988305893497935,1.7947083071056553,1.3949421892356966,hpcc,1.594825248170676,gt_1MB_slowdown_mean,5,2.7764451051977987,AliStorage30
arm_mean,0.5011209664934428,3.0556188436621725,2.053376910675287,hpcc,2.5544978771687297,gt_1MB_slowdown_p95,5,2.7764451051977987,AliStorage30
arm_mean,0.9096213630069954,3.9095942083099793,2.090351482295988,hpcc,2.9999728453029837,gt_1MB_slowdown_p99,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,guard_adaptive_grant_updates,5,2.7764451051977987,AliStorage30
arm_mean,0.0,1.0,1.0,hpcc,1.0,guard_grant_refresh_bdps,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,guard_min_share_fraction,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,guard_rebalance_events,5,2.7764451051977987,AliStorage30
arm_mean,0.0,1.0,1.0,hpcc,1.0,guard_remaining_aware,5,2.7764451051977987,AliStorage30
arm_mean,0.0,1.0,1.0,hpcc,1.0,guard_remaining_exponent,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,guard_remaining_refresh_events,5,2.7764451051977987,AliStorage30
arm_mean,0.0,1.0,1.0,hpcc,1.0,guard_sender_srpt_enabled,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,guard_sender_srpt_forced_rr,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,guard_sender_srpt_non_rr,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,guard_sender_srpt_selections,5,2.7764451051977987,AliStorage30
arm_mean,0.0,64.0,64.0,hpcc,64.0,guard_srpt_quantum_packets,5,2.7764451051977987,AliStorage30
arm_mean,0.0,8.0,8.0,hpcc,8.0,guard_tail_bypass_bdps,5,2.7764451051977987,AliStorage30
arm_mean,0.0,1.0,1.0,hpcc,1.0,guard_tail_bypass_enabled,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,guard_tail_bypass_feedbacks,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,guard_tail_bypass_flows,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,homa_completion_notices_received,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,homa_completion_notices_sent,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,homa_data_bytes,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,homa_data_packets,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,homa_grants_received,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,homa_grants_sent,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,homa_max_pending_messages,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,homa_messages_completed,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,homa_messages_tracked,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,homa_resends_received,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,homa_resends_sent,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,homa_retransmit_packets,5,2.7764451051977987,AliStorage30
arm_mean,246.66648354253888,2012.6664835425388,1519.3335164574612,hpcc,1766.0,hpcc_actual_rate_changes,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,hpcc_fast_computations,5,2.7764451051977987,AliStorage30
arm_mean,378.877853730522,6291.077853730521,5533.322146269478,hpcc,5912.2,hpcc_feedback_updates,5,2.7764451051977987,AliStorage30
arm_mean,377.94077907075155,2647.1407790707513,1891.2592209292484,hpcc,2269.2,hpcc_full_computations,5,2.7764451051977987,AliStorage30
arm_mean,377.94077907075155,2647.1407790707513,1891.2592209292484,hpcc,2269.2,hpcc_rate_updates_applied,5,2.7764451051977987,AliStorage30
arm_mean,378.877853730522,6291.077853730521,5533.322146269478,hpcc,5912.2,hpcc_valid_feedback,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,int_hops_after_strip,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,int_hops_before_strip,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,int_records_stripped,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,irn_nacks_generated,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,irn_nacks_received,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,irn_retransmit_bytes,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,irn_retransmit_packets,5,2.7764451051977987,AliStorage30
arm_mean,0.03223716784601535,7.261472451200647,7.196998115508616,hpcc,7.229235283354631,le_8KB_fct_us_mean,5,2.7764451051977987,AliStorage30
arm_mean,0.09816955529539398,9.797649555295393,9.601310444704605,hpcc,9.69948,le_8KB_fct_us_p95,5,2.7764451051977987,AliStorage30
arm_mean,1.1598282488650054,13.555350248865006,11.235693751134994,hpcc,12.395522,le_8KB_fct_us_p99,5,2.7764451051977987,AliStorage30
arm_mean,73.28237382299852,2610.6823738229987,2464.1176261770015,hpcc,2537.4,le_8KB_flow_count,5,2.7764451051977987,AliStorage30
arm_mean,0.0025054624099945617,1.0459137987315754,1.0409028739115864,hpcc,1.043408336321581,le_8KB_slowdown_mean,5,2.7764451051977987,AliStorage30
arm_mean,0.003565003661903228,1.1608033316343267,1.1536733243105202,hpcc,1.1572383279724234,le_8KB_slowdown_p95,5,2.7764451051977987,AliStorage30
arm_mean,0.10040903374411363,1.7320228214191822,1.5312047539309548,hpcc,1.6316137876750685,le_8KB_slowdown_p99,5,2.7764451051977987,AliStorage30
arm_mean,0.18868632164699842,1.7169903674113998,1.3396177241174028,hpcc,1.5283040457644013,long_to_small_slowdown_mean_ratio,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,max_active_flows,5,2.7764451051977987,AliStorage30
arm_mean,12587.724449963618,435727.7244499636,410552.2755500364,hpcc,423140.0,output_bytes,5,2.7764451051977987,AliStorage30
arm_mean,0.6667320443506536,12.697055390420912,11.363591301719604,hpcc,12.030323346070258,overall_fct_us_mean,5,2.7764451051977987,AliStorage30
arm_mean,1.2745770918035548,19.83969709180355,17.290542908196443,hpcc,18.565119999999997,overall_fct_us_p95,5,2.7764451051977987,AliStorage30
arm_mean,16.285221373893602,176.0689933738938,143.4985506261066,hpcc,159.7837720000002,overall_fct_us_p99,5,2.7764451051977987,AliStorage30
arm_mean,90.4328704077637,3733.432870407764,3552.567129592236,hpcc,3643.0,overall_flow_count,5,2.7764451051977987,AliStorage30
arm_mean,0.00613773505425868,1.0898523426228157,1.0775768725142985,hpcc,1.083714607568557,overall_slowdown_mean,5,2.7764451051977987,AliStorage30
arm_mean,0.030818303948745296,1.4342236838813816,1.372587075983891,hpcc,1.4034053799326363,overall_slowdown_p95,5,2.7764451051977987,AliStorage30
arm_mean,0.1892527495643878,2.250586667446283,1.8720811683175074,hpcc,2.0613339178818952,overall_slowdown_p99,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,pfc_cumulative_pause_ns,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,pfc_matched_intervals,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,pfc_max_pause_ns,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,pfc_pause_count,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,pfc_pause_events,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,pfc_resume_count,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,pfc_resume_events,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,pfc_unmatched_pauses,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,pfc_unmatched_resumes,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,proactive_releases,5,2.7764451051977987,AliStorage30
arm_mean,56223.62395903669,270032.2239590367,157584.97604096332,hpcc,213808.6,queue_bytes_max,5,2.7764451051977987,AliStorage30
arm_mean,89.09712800355561,831.0789280035556,652.8846719964445,hpcc,741.9818,queue_bytes_mean,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,queue_bytes_p95,5,2.7764451051977987,AliStorage30
arm_mean,2365.885818963545,22455.685818963546,17723.914181036453,hpcc,20089.8,queue_bytes_p99,5,2.7764451051977987,AliStorage30
arm_mean,0.0,160000.0,160000.0,hpcc,160000.0,queue_sample_count,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,reactive_binding_rate_changes,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,reactive_binding_updates,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,recovery_nacks_generated,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,recovery_nacks_received,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,registrations,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,selected_registrations,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,switch_drops_egress,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,switch_drops_ingress,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,switch_drops_total,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,tie_binding_rate_changes,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,tie_binding_updates,5,2.7764451051977987,AliStorage30
arm_mean,0.0,0.0,0.0,hpcc,0.0,timeout_recoveries,5,2.7764451051977987,AliStorage30
paired_difference,2.4709517838948054,-4.826171912583283,-9.768075480372893,guard_minus_hpcc,-7.297123696478089,1BDP_to_1MB_fct_us_mean,5,2.7764451051977987,AliStorage30
paired_percent,4.356200851369434,-9.857982770737959,-18.570384473476828,guard_minus_hpcc,-14.214183622107393,1BDP_to_1MB_fct_us_mean,5,2.7764451051977987,AliStorage30
paired_difference,20.74564225331092,-6.381317746689071,-47.87260225331091,guard_minus_hpcc,-27.12695999999999,1BDP_to_1MB_fct_us_p95,5,2.7764451051977987,AliStorage30
paired_percent,11.599551363922279,-7.320318633409164,-30.51942136125372,guard_minus_hpcc,-18.919869997331443,1BDP_to_1MB_fct_us_p95,5,2.7764451051977987,AliStorage30
paired_difference,43.340549221358,-6.711238778641913,-93.39233722135792,guard_minus_hpcc,-50.05178799999992,1BDP_to_1MB_fct_us_p99,5,2.7764451051977987,AliStorage30
paired_percent,11.358407942126558,-11.362510470673783,-34.0793263549269,guard_minus_hpcc,-22.72091841280034,1BDP_to_1MB_fct_us_p99,5,2.7764451051977987,AliStorage30
paired_difference,0.0,0.0,0.0,guard_minus_hpcc,0.0,1BDP_to_1MB_flow_count,5,2.7764451051977987,AliStorage30
paired_percent,0.0,0.0,0.0,guard_minus_hpcc,0.0,1BDP_to_1MB_flow_count,5,2.7764451051977987,AliStorage30
paired_difference,0.047851270617157736,-0.15483803533393312,-0.2505405765682486,guard_minus_hpcc,-0.20268930595109086,1BDP_to_1MB_slowdown_mean,5,2.7764451051977987,AliStorage30
paired_percent,2.8351913687837573,-11.585652994151928,-17.256035731719443,guard_minus_hpcc,-14.420844362935686,1BDP_to_1MB_slowdown_mean,5,2.7764451051977987,AliStorage30
paired_difference,0.24741344276778335,-0.3989512444665694,-0.893778130002136,guard_minus_hpcc,-0.6463646872343527,1BDP_to_1MB_slowdown_p95,5,2.7764451051977987,AliStorage30
paired_percent,7.32840634406955,-20.89640690244015,-35.55321959057925,guard_minus_hpcc,-28.2248132465097,1BDP_to_1MB_slowdown_p95,5,2.7764451051977987,AliStorage30
paired_difference,0.5734229431426722,-0.32458194433139564,-1.47142783061674,guard_minus_hpcc,-0.8980048874740678,1BDP_to_1MB_slowdown_p99,5,2.7764451051977987,AliStorage30
paired_percent,11.06799877878408,-17.629997258602913,-39.76599481617107,guard_minus_hpcc,-28.697996037386993,1BDP_to_1MB_slowdown_p99,5,2.7764451051977987,AliStorage30
paired_difference,0.08113084480902603,-0.850308295916244,-1.012569985534296,guard_minus_hpcc,-0.93143914072527,8KB_to_1BDP_fct_us_mean,5,2.7764451051977987,AliStorage30
paired_percent,0.8305451894262355,-8.475566180196607,-10.136656559049078,guard_minus_hpcc,-9.306111369622842,8KB_to_1BDP_fct_us_mean,5,2.7764451051977987,AliStorage30
paired_difference,0.4781299574010796,-2.260000042598921,-3.2162599574010806,guard_minus_hpcc,-2.738130000000001,8KB_to_1BDP_fct_us_p95,5,2.7764451051977987,AliStorage30
paired_percent,2.728960846129598,-13.013600917922744,-18.471522610181943,guard_minus_hpcc,-15.742561764052343,8KB_to_1BDP_fct_us_p95,5,2.7764451051977987,AliStorage30
paired_difference,2.419503965722367,-5.199330034277628,-10.038337965722363,guard_minus_hpcc,-7.618833999999995,8KB_to_1BDP_fct_us_p99,5,2.7764451051977987,AliStorage30
paired_percent,7.254544434423339,-22.8641649822223,-37.373253851068974,guard_minus_hpcc,-30.118709416645636,8KB_to_1BDP_fct_us_p99,5,2.7764451051977987,AliStorage30
paired_difference,0.0,0.0,0.0,guard_minus_hpcc,0.0,8KB_to_1BDP_flow_count,5,2.7764451051977987,AliStorage30
paired_percent,0.0,0.0,0.0,guard_minus_hpcc,0.0,8KB_to_1BDP_flow_count,5,2.7764451051977987,AliStorage30
paired_difference,0.009828048302977637,-0.0896965162784413,-0.10935261288439657,guard_minus_hpcc,-0.09952456458141894,8KB_to_1BDP_slowdown_mean,5,2.7764451051977987,AliStorage30
paired_percent,0.7977690484905063,-8.013884993065584,-9.609423090046597,guard_minus_hpcc,-8.811654041556091,8KB_to_1BDP_slowdown_mean,5,2.7764451051977987,AliStorage30
paired_difference,0.04612414813080418,-0.35483871208856216,-0.4470870083501705,guard_minus_hpcc,-0.40096286021936633,8KB_to_1BDP_slowdown_p95,5,2.7764451051977987,AliStorage30
paired_percent,2.25179420223945,-24.07236511776942,-28.575953522248316,guard_minus_hpcc,-26.324159320008867,8KB_to_1BDP_slowdown_p95,5,2.7764451051977987,AliStorage30
paired_difference,0.14695909341806004,-0.5356364803840591,-0.8295546672201791,guard_minus_hpcc,-0.6825955738021191,8KB_to_1BDP_slowdown_p99,5,2.7764451051977987,AliStorage30
paired_percent,4.984647994500547,-28.97272941922325,-38.942025408224346,guard_minus_hpcc,-33.9573774137238,8KB_to_1BDP_slowdown_p99,5,2.7764451051977987,AliStorage30
paired_difference,0.0,0.0,0.0,guard_minus_hpcc,0.0,completion_releases,5,2.7764451051977987,AliStorage30
paired_difference,0.0,0.0,0.0,guard_minus_hpcc,0.0,elapsed_seconds,5,2.7764451051977987,AliStorage30
paired_percent,0.0,0.0,0.0,guard_minus_hpcc,0.0,elapsed_seconds,5,2.7764451051977987,AliStorage30
paired_difference,0.0,0.0,0.0,guard_minus_hpcc,0.0,flow_count,5,2.7764451051977987,AliStorage30
paired_percent,0.0,0.0,0.0,guard_minus_hpcc,0.0,flow_count,5,2.7764451051977987,AliStorage30
paired_difference,0.5552890210395597,0.7552890210395597,-0.35528902103955967,guard_minus_hpcc,0.2,grant_binding_rate_changes,5,2.7764451051977987,AliStorage30
paired_difference,36.602772053142786,72.60277205314279,-0.602772053142786,guard_minus_hpcc,36.0,grant_binding_updates,5,2.7764451051977987,AliStorage30
paired_difference,23821.531680608063,190727.93168060805,143084.86831939194,guard_minus_hpcc,166906.4,grant_bytes_sent,5,2.7764451051977987,AliStorage30
paired_difference,291.3005663547192,729.3005663547192,146.6994336452808,guard_minus_hpcc,438.0,grant_event_rate_changes,5,2.7764451051977987,AliStorage30
paired_difference,253.4205497937028,2029.0205497937027,1522.1794502062971,guard_minus_hpcc,1775.6,grants_received,5,2.7764451051977987,AliStorage30
paired_difference,253.4205497937028,2029.0205497937027,1522.1794502062971,guard_minus_hpcc,1775.6,grants_sent,5,2.7764451051977987,AliStorage30
paired_difference,6.6911981888723755,-9.341314088421507,-22.72371046616626,guard_minus_hpcc,-16.032512277293883,gt_1MB_fct_us_mean,5,2.7764451051977987,AliStorage30
paired_percent,1.9818815324063241,-5.426196322449109,-9.389959387261758,guard_minus_hpcc,-7.408077854855433,gt_1MB_fct_us_mean,5,2.7764451051977987,AliStorage30
paired_difference,31.482605582120378,-4.919384417879655,-67.88459558212041,guard_minus_hpcc,-36.40199000000003,gt_1MB_fct_us_p95,5,2.7764451051977987,AliStorage30
paired_percent,6.740609677300021,-2.692293529558813,-16.173512884158853,guard_minus_hpcc,-9.432903206858834,gt_1MB_fct_us_p95,5,2.7764451051977987,AliStorage30
paired_difference,21.098158737611936,-10.608049262388047,-52.804366737611915,guard_minus_hpcc,-31.706207999999982,gt_1MB_fct_us_p99,5,2.7764451051977987,AliStorage30
paired_percent,5.928586706569106,-1.844569790187263,-13.701743203325474,guard_minus_hpcc,-7.773156496756369,gt_1MB_fct_us_p99,5,2.7764451051977987,AliStorage30
paired_difference,0.0,0.0,0.0,guard_minus_hpcc,0.0,gt_1MB_flow_count,5,2.7764451051977987,AliStorage30
paired_percent,0.0,0.0,0.0,guard_minus_hpcc,0.0,gt_1MB_flow_count,5,2.7764451051977987,AliStorage30
paired_difference,0.03739308432871546,-0.07993420481669833,-0.15472037347412926,guard_minus_hpcc,-0.1173272891454138,gt_1MB_slowdown_mean,5,2.7764451051977987,AliStorage30
paired_percent,1.5812202034578475,-5.72539321190111,-8.887833618816805,guard_minus_hpcc,-7.3066134153589575,gt_1MB_slowdown_mean,5,2.7764451051977987,AliStorage30
paired_difference,0.16307273990900845,-0.062411074251201126,-0.388556554069218,guard_minus_hpcc,-0.22548381416020957,gt_1MB_slowdown_p95,5,2.7764451051977987,AliStorage30
paired_percent,5.926258427680773,-3.1161669437841564,-14.968683799145703,guard_minus_hpcc,-9.04242537146493,gt_1MB_slowdown_p95,5,2.7764451051977987,AliStorage30
paired_difference,0.09937708442123627,-0.14239984597243752,-0.34115401481491003,guard_minus_hpcc,-0.2417769303936738,gt_1MB_slowdown_p99,5,2.7764451051977987,AliStorage30
paired_percent,4.316922302438022,-4.235081712944267,-12.86892631782031,guard_minus_hpcc,-8.55200401538229,gt_1MB_slowdown_p99,5,2.7764451051977987,AliStorage30
paired_difference,0.0,0.0,0.0,guard_minus_hpcc,0.0,guard_adaptive_grant_updates,5,2.7764451051977987,AliStorage30
paired_difference,0.0,0.0,0.0,guard_minus_hpcc,0.0,guard_grant_refresh_bdps,5,2.7764451051977987,AliStorage30
paired_percent,0.0,0.0,0.0,guard_minus_hpcc,0.0,guard_grant_refresh_bdps,5,2.7764451051977987,AliStorage30
paired_difference,0.0,0.0,0.0,guard_minus_hpcc,0.0,guard_min_share_fraction,5,2.7764451051977987,AliStorage30
paired_difference,0.0,0.0,0.0,guard_minus_hpcc,0.0,guard_rebalance_events,5,2.7764451051977987,AliStorage30
paired_difference,0.0,0.0,0.0,guard_minus_hpcc,0.0,guard_remaining_aware,5,2.7764451051977987,AliStorage30
paired_percent,0.0,0.0,0.0,guard_minus_hpcc,0.0,guard_remaining_aware,5,2.7764451051977987,AliStorage30
paired_difference,0.0,0.0,0.0,guard_minus_hpcc,0.0,guard_remaining_exponent,5,2.7764451051977987,AliStorage30
paired_percent,0.0,0.0,0.0,guard_minus_hpcc,0.0,guard_remaining_exponent,5,2.7764451051977987,AliStorage30
paired_difference,177.27640045033445,1497.0764004503344,1142.5235995496655,guard_minus_hpcc,1319.8,guard_remaining_refresh_events,5,2.7764451051977987,AliStorage30
paired_difference,0.0,0.0,0.0,guard_minus_hpcc,0.0,guard_sender_srpt_enabled,5,2.7764451051977987,AliStorage30
paired_percent,0.0,0.0,0.0,guard_minus_hpcc,0.0,guard_sender_srpt_enabled,5,2.7764451051977987,AliStorage30
paired_difference,23.38485510173675,74.58485510173675,27.815144898263252,guard_minus_hpcc,51.2,guard_sender_srpt_forced_rr,5,2.7764451051977987,AliStorage30
paired_difference,4425.209087392415,16627.009087392413,7776.590912607584,guard_minus_hpcc,12201.8,guard_sender_srpt_non_rr,5,2.7764451051977987,AliStorage30
paired_difference,13911.008839662287,163609.80883966226,135787.7911603377,guard_minus_hpcc,149698.8,guard_sender_srpt_selections,5,2.7764451051977987,AliStorage30
paired_difference,0.0,0.0,0.0,guard_minus_hpcc,0.0,guard_srpt_quantum_packets,5,2.7764451051977987,AliStorage30
paired_percent,0.0,0.0,0.0,guard_minus_hpcc,0.0,guard_srpt_quantum_packets,5,2.7764451051977987,AliStorage30
paired_difference,0.0,0.0,0.0,guard_minus_hpcc,0.0,guard_tail_bypass_bdps,5,2.7764451051977987,AliStorage30
paired_percent,0.0,0.0,0.0,guard_minus_hpcc,0.0,guard_tail_bypass_bdps,5,2.7764451051977987,AliStorage30
paired_difference,0.0,0.0,0.0,guard_minus_hpcc,0.0,guard_tail_bypass_enabled,5,2.7764451051977987,AliStorage30
paired_percent,0.0,0.0,0.0,guard_minus_hpcc,0.0,guard_tail_bypass_enabled,5,2.7764451051977987,AliStorage30
paired_difference,906.4408272748846,9497.640827274885,7684.7591727251165,guard_minus_hpcc,8591.2,guard_tail_bypass_feedbacks,5,2.7764451051977987,AliStorage30
