analysis,workload,comparison,metric,n,mean,ci95_low,ci95_high,ci95_half_width
paired_percent,WebSearch,guard_minus_no_one_rtt,guard_sender_srpt_forced_rr,5,4.142857142857143,-8.635163242364424,16.920877528078712,12.778020385221568
paired_difference,WebSearch,guard_minus_no_one_rtt,guard_sender_srpt_non_rr,5,-167.2,-579.9952998922291,245.59529989222915,412.79529989222914
paired_percent,WebSearch,guard_minus_no_one_rtt,guard_sender_srpt_non_rr,5,-0.5737496792410054,-2.065382508434209,0.9178831499521981,1.4916328291932035
paired_difference,WebSearch,guard_minus_no_one_rtt,guard_sender_srpt_selections,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_one_rtt,guard_sender_srpt_selections,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_one_rtt,guard_srpt_quantum_packets,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_one_rtt,guard_srpt_quantum_packets,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_one_rtt,guard_tail_bypass_bdps,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_one_rtt,guard_tail_bypass_bdps,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_one_rtt,guard_tail_bypass_enabled,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_one_rtt,guard_tail_bypass_enabled,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_one_rtt,guard_tail_bypass_feedbacks,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_one_rtt,guard_tail_bypass_feedbacks,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_one_rtt,guard_tail_bypass_flows,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_one_rtt,guard_tail_bypass_flows,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_one_rtt,hpcc_actual_rate_changes,5,-2.2,-7.349538535858164,2.9495385358581636,5.149538535858164
paired_percent,WebSearch,guard_minus_no_one_rtt,hpcc_actual_rate_changes,5,-0.3318676373810298,-0.9743897274953437,0.3106544527332841,0.6425220901143139
paired_difference,WebSearch,guard_minus_no_one_rtt,hpcc_fast_computations,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_one_rtt,hpcc_feedback_updates,5,-108.2,-115.67064972653384,-100.72935027346617,7.47064972653384
paired_percent,WebSearch,guard_minus_no_one_rtt,hpcc_feedback_updates,5,-2.0209738626397176,-3.0357357006132766,-1.0062120246661586,1.014761837973559
paired_difference,WebSearch,guard_minus_no_one_rtt,hpcc_full_computations,5,-1.2,-5.261589034289213,2.8615890342892127,4.061589034289213
paired_percent,WebSearch,guard_minus_no_one_rtt,hpcc_full_computations,5,-0.07058351902248708,-0.29007240594204625,0.1489053678970721,0.21948888691955917
paired_difference,WebSearch,guard_minus_no_one_rtt,hpcc_rate_updates_applied,5,-1.2,-5.261589034289213,2.8615890342892127,4.061589034289213
paired_percent,WebSearch,guard_minus_no_one_rtt,hpcc_rate_updates_applied,5,-0.07058351902248708,-0.29007240594204625,0.1489053678970721,0.21948888691955917
paired_difference,WebSearch,guard_minus_no_one_rtt,hpcc_valid_feedback,5,-67.6,-79.06776024436927,-56.13223975563072,11.467760244369275
paired_percent,WebSearch,guard_minus_no_one_rtt,hpcc_valid_feedback,5,-3.948215582345776,-5.7824367818668385,-2.113994382824713,1.8342211995210629
paired_difference,WebSearch,guard_minus_no_one_rtt,int_hops_after_strip,5,-582.0,-708.60102574699,-455.39897425300995,126.60102574699005
paired_percent,WebSearch,guard_minus_no_one_rtt,int_hops_after_strip,5,-1.2800014987026067,-1.6166413202505387,-0.9433616771546747,0.33663982154793204
paired_difference,WebSearch,guard_minus_no_one_rtt,int_hops_before_strip,5,-991.8,-1176.7962687228935,-806.8037312771063,184.99626872289363
paired_percent,WebSearch,guard_minus_no_one_rtt,int_hops_before_strip,5,-1.0821453660331886,-1.3819796318732558,-0.7823111001931213,0.2998342658400672
paired_difference,WebSearch,guard_minus_no_one_rtt,int_records_stripped,5,-409.8,-468.266422952752,-351.333577047248,58.46642295275201
paired_percent,WebSearch,guard_minus_no_one_rtt,int_records_stripped,5,-0.8965774961965579,-1.1825215642682565,-0.6106334281248593,0.28594406807169864
paired_difference,WebSearch,guard_minus_no_one_rtt,irn_nacks_generated,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_one_rtt,irn_nacks_received,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_one_rtt,irn_retransmit_bytes,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_one_rtt,irn_retransmit_packets,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_one_rtt,le_8KB_fct_us_mean,5,-0.004026661037620727,-0.00668873957705168,-0.0013645824981897738,0.002662078539430953
paired_percent,WebSearch,guard_minus_no_one_rtt,le_8KB_fct_us_mean,5,-0.057632100685129875,-0.09331696534674003,-0.02194723602351973,0.035684864661610145
paired_difference,WebSearch,guard_minus_no_one_rtt,le_8KB_fct_us_p95,5,-0.006520000000000437,-0.01418540241023376,0.001145402410232887,0.007665402410233324
paired_percent,WebSearch,guard_minus_no_one_rtt,le_8KB_fct_us_p95,5,-0.07336197601698854,-0.1594162713752749,0.012692319341297803,0.08605429535828635
paired_difference,WebSearch,guard_minus_no_one_rtt,le_8KB_fct_us_p99,5,-0.021205999999999746,-0.036145152002877864,-0.006266847997121631,0.014939152002878115
paired_percent,WebSearch,guard_minus_no_one_rtt,le_8KB_fct_us_p99,5,-0.23581165697653877,-0.40254584672410215,-0.0690774672289754,0.16673418974756338
paired_difference,WebSearch,guard_minus_no_one_rtt,le_8KB_flow_count,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_one_rtt,le_8KB_flow_count,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_one_rtt,le_8KB_slowdown_mean,5,-0.0004709341515510168,-0.0007925749427684639,-0.00014929336033356978,0.000321640791217447
paired_percent,WebSearch,guard_minus_no_one_rtt,le_8KB_slowdown_mean,5,-0.046832017704872574,-0.0788075040746519,-0.014856531335093251,0.03197548636977932
paired_difference,WebSearch,guard_minus_no_one_rtt,le_8KB_slowdown_p95,5,-0.00106695610665688,-0.002790979281943628,0.000657067068629868,0.0017240231752867479
paired_percent,WebSearch,guard_minus_no_one_rtt,le_8KB_slowdown_p95,5,-0.10433814064878488,-0.27320218651710826,0.06452590521953847,0.16886404586832335
paired_difference,WebSearch,guard_minus_no_one_rtt,le_8KB_slowdown_p99,5,-0.0015586916758299374,-0.0036051843301682252,0.00048780097850835056,0.002046492654338288
paired_percent,WebSearch,guard_minus_no_one_rtt,le_8KB_slowdown_p99,5,-0.15158569767041913,-0.3502514802394703,0.047080084898631996,0.19866578256905112
paired_difference,WebSearch,guard_minus_no_one_rtt,long_to_small_slowdown_mean_ratio,5,0.0012525947023203088,-0.0018752967839589653,0.004380486188599583,0.003127891486279274
paired_percent,WebSearch,guard_minus_no_one_rtt,long_to_small_slowdown_mean_ratio,5,0.08887502764772473,-0.11602054820837795,0.29377060350382744,0.20489557585610269
paired_difference,WebSearch,guard_minus_no_one_rtt,max_active_flows,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_one_rtt,max_active_flows,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_one_rtt,overall_fct_us_mean,5,0.07908487082235069,-0.3062017694187612,0.46437151106346264,0.3852866402411119
paired_percent,WebSearch,guard_minus_no_one_rtt,overall_fct_us_mean,5,0.02756671899267219,-0.12204276036661132,0.1771761983519557,0.1496094793592835
paired_difference,WebSearch,guard_minus_no_one_rtt,overall_fct_us_p95,5,3.0108900000000176,-10.772266779325484,16.79404677932552,13.783156779325502
paired_percent,WebSearch,guard_minus_no_one_rtt,overall_fct_us_p95,5,0.17990343210539753,-0.6538092706364198,1.0136161348472148,0.8337127027418173
paired_difference,WebSearch,guard_minus_no_one_rtt,overall_fct_us_p99,5,6.129413999999952,-0.7335944932575158,12.992422493257418,6.8630084932574675
paired_percent,WebSearch,guard_minus_no_one_rtt,overall_fct_us_p99,5,0.2073840724337872,-0.0029736265849369115,0.41774177145251135,0.21035769901872411
paired_difference,WebSearch,guard_minus_no_one_rtt,overall_flow_count,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_one_rtt,overall_flow_count,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_one_rtt,overall_slowdown_mean,5,-0.00015982758036505728,-0.0014147760383600371,0.0010951208776299227,0.00125494845799498
paired_percent,WebSearch,guard_minus_no_one_rtt,overall_slowdown_mean,5,-0.01274323213146022,-0.11814560327204272,0.09265913900912227,0.1054023711405825
paired_difference,WebSearch,guard_minus_no_one_rtt,overall_slowdown_p95,5,0.004508323432243255,-0.02856474566614224,0.037581392530628754,0.0330730690983855
paired_percent,WebSearch,guard_minus_no_one_rtt,overall_slowdown_p95,5,0.26739791631503057,-1.3032833305849068,1.838079163214968,1.5706812468999374
paired_difference,WebSearch,guard_minus_no_one_rtt,overall_slowdown_p99,5,0.029827625301166626,-0.025690452594490657,0.08534570319682391,0.05551807789565728
paired_percent,WebSearch,guard_minus_no_one_rtt,overall_slowdown_p99,5,1.105006793850182,-1.0254048747059872,3.235418462406351,2.130411668556169
paired_difference,WebSearch,guard_minus_no_one_rtt,pfc_pause_events,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_one_rtt,pfc_resume_events,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_one_rtt,proactive_releases,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_one_rtt,proactive_releases,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_one_rtt,queue_bytes_max,5,-4578.0,-14947.304730157386,5791.304730157386,10369.304730157386
paired_percent,WebSearch,guard_minus_no_one_rtt,queue_bytes_max,5,-1.2003913502091788,-4.286415296952334,1.8856325965339762,3.086023946743155
paired_difference,WebSearch,guard_minus_no_one_rtt,queue_bytes_mean,5,-6.282600000000036,-32.51465144229279,19.94945144229272,26.232051442292754
paired_percent,WebSearch,guard_minus_no_one_rtt,queue_bytes_mean,5,-0.19695275469372822,-1.6292012004153649,1.2352956910279085,1.4322484457216367
paired_difference,WebSearch,guard_minus_no_one_rtt,queue_bytes_p95,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_one_rtt,queue_bytes_p99,5,-364.0,-2050.6212745059934,1322.6212745059934,1686.6212745059934
paired_percent,WebSearch,guard_minus_no_one_rtt,queue_bytes_p99,5,-0.06672905872627241,-2.7537184509171513,2.6202603334646066,2.686989392190879
paired_difference,WebSearch,guard_minus_no_one_rtt,queue_sample_count,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_one_rtt,queue_sample_count,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_one_rtt,reactive_binding_rate_changes,5,-1.8,-6.560611664607798,2.9606116646077982,4.760611664607798
paired_percent,WebSearch,guard_minus_no_one_rtt,reactive_binding_rate_changes,5,-0.2599002594472284,-0.9714964680676541,0.45169594917319733,0.7115962086204257
paired_difference,WebSearch,guard_minus_no_one_rtt,reactive_binding_updates,5,-1.8,-6.560611664607798,2.9606116646077982,4.760611664607798
paired_percent,WebSearch,guard_minus_no_one_rtt,reactive_binding_updates,5,-0.2599002594472284,-0.9714964680676541,0.45169594917319733,0.7115962086204257
paired_difference,WebSearch,guard_minus_no_one_rtt,recovery_nacks_generated,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_one_rtt,recovery_nacks_received,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_one_rtt,registrations,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_one_rtt,registrations,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_one_rtt,selected_registrations,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_one_rtt,selected_registrations,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_one_rtt,tie_binding_rate_changes,5,0.2,-1.4189317847087064,1.8189317847087063,1.6189317847087064
paired_percent,WebSearch,guard_minus_no_one_rtt,tie_binding_rate_changes,5,1.1484770484770486,-4.383331807874528,6.680285904828626,5.531808856351577
paired_difference,WebSearch,guard_minus_no_one_rtt,tie_binding_updates,5,2.0,-2.3899451654254227,6.389945165425423,4.389945165425423
paired_percent,WebSearch,guard_minus_no_one_rtt,tie_binding_updates,5,0.161167830419438,-0.19886555973944176,0.5212012205783177,0.36003339015887975
paired_difference,WebSearch,guard_minus_no_one_rtt,timeout_recoveries,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,1BDP_to_1MB_fct_us_mean,5,-2.7595141329528303,-5.847990756719488,0.328962490813828,3.0884766237666583
paired_percent,WebSearch,guard_minus_no_tail,1BDP_to_1MB_fct_us_mean,5,-4.612727247414737,-9.811010538369743,0.5855560435402696,5.198283290955007
paired_difference,WebSearch,guard_minus_no_tail,1BDP_to_1MB_fct_us_p95,5,-14.854979999999966,-39.292738747940376,9.582778747940445,24.43775874794041
paired_percent,WebSearch,guard_minus_no_tail,1BDP_to_1MB_fct_us_p95,5,-8.829767857850337,-23.077532461049937,5.417996745349264,14.2477646031996
paired_difference,WebSearch,guard_minus_no_tail,1BDP_to_1MB_fct_us_p99,5,-21.424160000000004,-65.51753942641243,22.669219426412422,44.093379426412426
paired_percent,WebSearch,guard_minus_no_tail,1BDP_to_1MB_fct_us_p99,5,-8.206406782184775,-22.945160784876414,6.532347220506866,14.73875400269164
paired_difference,WebSearch,guard_minus_no_tail,1BDP_to_1MB_flow_count,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_tail,1BDP_to_1MB_flow_count,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,1BDP_to_1MB_slowdown_mean,5,-0.041678495477212876,-0.08850208045802412,0.005145089503598363,0.04682358498081124
paired_percent,WebSearch,guard_minus_no_tail,1BDP_to_1MB_slowdown_mean,5,-3.423640700117276,-7.260494714737304,0.41321331450275167,3.8368540146200276
paired_difference,WebSearch,guard_minus_no_tail,1BDP_to_1MB_slowdown_p95,5,-0.14231482112438387,-0.3952977189686409,0.11066807671987317,0.25298289784425704
paired_percent,WebSearch,guard_minus_no_tail,1BDP_to_1MB_slowdown_p95,5,-7.611948976677951,-20.66546233975531,5.44156438639941,13.05351336307736
paired_difference,WebSearch,guard_minus_no_tail,1BDP_to_1MB_slowdown_p99,5,-0.4270338126516616,-1.0349318802332363,0.1808642549299131,0.6078980675815747
paired_percent,WebSearch,guard_minus_no_tail,1BDP_to_1MB_slowdown_p99,5,-13.981401915148771,-32.36125860234814,4.398454772050597,18.379856687199368
paired_difference,WebSearch,guard_minus_no_tail,8KB_to_1BDP_fct_us_mean,5,-0.0032128938215866044,-0.008872051769036262,0.002446264125863053,0.0056591579474496575
paired_percent,WebSearch,guard_minus_no_tail,8KB_to_1BDP_fct_us_mean,5,-0.031677732356744905,-0.08650984446179238,0.02315437974830257,0.05483211210504747
paired_difference,WebSearch,guard_minus_no_tail,8KB_to_1BDP_fct_us_p95,5,0.006909999999999528,-0.02460202203936139,0.038422022039360446,0.03151202203936092
paired_percent,WebSearch,guard_minus_no_tail,8KB_to_1BDP_fct_us_p95,5,0.045388593937006845,-0.1655758966759242,0.2563530845499379,0.21096449061293104
paired_difference,WebSearch,guard_minus_no_tail,8KB_to_1BDP_fct_us_p99,5,0.0005060000000000287,-0.006687959469224624,0.007699959469224682,0.007193959469224653
paired_percent,WebSearch,guard_minus_no_tail,8KB_to_1BDP_fct_us_p99,5,0.0028259698490964128,-0.04263688520906954,0.04828882490726237,0.045462855058165955
paired_difference,WebSearch,guard_minus_no_tail,8KB_to_1BDP_flow_count,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_tail,8KB_to_1BDP_flow_count,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,8KB_to_1BDP_slowdown_mean,5,-0.00029022552955502154,-0.0007474450845020641,0.000166994025392021,0.00045721955494704256
paired_percent,WebSearch,guard_minus_no_tail,8KB_to_1BDP_slowdown_mean,5,-0.028400479233091698,-0.07312141968188798,0.01632046121570458,0.04472094044879628
paired_difference,WebSearch,guard_minus_no_tail,8KB_to_1BDP_slowdown_p95,5,-0.0011509054858156898,-0.00398653680998457,0.0016847258383531902,0.00283563132416888
paired_percent,WebSearch,guard_minus_no_tail,8KB_to_1BDP_slowdown_p95,5,-0.10948617950335131,-0.37881290792859196,0.1598405489218893,0.26932672842524064
paired_difference,WebSearch,guard_minus_no_tail,8KB_to_1BDP_slowdown_p99,5,-0.0016160946506024842,-0.008147644225043691,0.004915454923838722,0.006531549574441207
paired_percent,WebSearch,guard_minus_no_tail,8KB_to_1BDP_slowdown_p99,5,-0.15089954595436592,-0.7585697786023946,0.4567706866936627,0.6076702326480287
paired_difference,WebSearch,guard_minus_no_tail,aggregate_goodput_gbps,5,-0.002284308830064674,-0.008421930884244795,0.003853313224115447,0.006137622054180121
paired_percent,WebSearch,guard_minus_no_tail,aggregate_goodput_gbps,5,-0.0014543449885748084,-0.005339722521856141,0.0024310325447065243,0.0038853775332813325
paired_difference,WebSearch,guard_minus_no_tail,completion_releases,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,completion_span_us,5,0.30720000000001163,-0.516420823106184,1.1308208231062074,0.8236208231061957
paired_percent,WebSearch,guard_minus_no_tail,completion_span_us,5,0.0014544444803993996,-0.002431208580894744,0.005340097541693543,0.0038856530612941436
paired_difference,WebSearch,guard_minus_no_tail,grant_binding_rate_changes,5,-6.6,-11.613002154028703,-1.5869978459712968,5.013002154028703
paired_percent,WebSearch,guard_minus_no_tail,grant_binding_rate_changes,5,-44.09356725146199,-65.66003758288139,-22.527096920042588,21.566470331419403
paired_difference,WebSearch,guard_minus_no_tail,grant_binding_updates,5,-44.2,-78.72629776511555,-9.673702234884459,34.526297765115544
paired_percent,WebSearch,guard_minus_no_tail,grant_binding_updates,5,-20.52593925788125,-44.11139407730632,3.0595155615438188,23.58545481942507
paired_difference,WebSearch,guard_minus_no_tail,grant_bytes_sent,5,-1428.8,-4411.812207555371,1554.2122075553714,2983.0122075553713
paired_percent,WebSearch,guard_minus_no_tail,grant_bytes_sent,5,-0.2694484414750509,-0.8942457479063031,0.35534886495620116,0.6247973064312521
paired_difference,WebSearch,guard_minus_no_tail,grant_event_rate_changes,5,-6.2,-51.264021978716684,38.86402197871668,45.06402197871668
paired_percent,WebSearch,guard_minus_no_tail,grant_event_rate_changes,5,-0.7494637849309063,-4.754199214103043,3.2552716442412297,4.004735429172136
paired_difference,WebSearch,guard_minus_no_tail,grants_received,5,-15.2,-46.93417242080183,16.534172420801827,31.734172420801826
paired_percent,WebSearch,guard_minus_no_tail,grants_received,5,-0.2694484414750509,-0.8942457479063031,0.35534886495620116,0.6247973064312521
paired_difference,WebSearch,guard_minus_no_tail,grants_sent,5,-15.2,-46.93417242080183,16.534172420801827,31.734172420801826
paired_percent,WebSearch,guard_minus_no_tail,grants_sent,5,-0.2694484414750509,-0.8942457479063031,0.35534886495620116,0.6247973064312521
paired_difference,WebSearch,guard_minus_no_tail,gt_1MB_fct_us_mean,5,-10.386099000805984,-22.100186968148407,1.327988966536438,11.714087967342422
paired_percent,WebSearch,guard_minus_no_tail,gt_1MB_fct_us_mean,5,-1.272983685895325,-2.6495468819454944,0.10357951015484423,1.3765631960501692
paired_difference,WebSearch,guard_minus_no_tail,gt_1MB_fct_us_p95,5,-50.255230000000076,-144.4152292212246,43.90476922122445,94.15999922122452
paired_percent,WebSearch,guard_minus_no_tail,gt_1MB_fct_us_p95,5,-2.084454140893732,-6.168610595848623,1.9997023140611598,4.084156454954892
paired_difference,WebSearch,guard_minus_no_tail,gt_1MB_fct_us_p99,5,-0.4015859999998611,-13.357967735350774,12.554795735351052,12.956381735350913
paired_percent,WebSearch,guard_minus_no_tail,gt_1MB_fct_us_p99,5,-0.01958389300415366,-0.28001332101750115,0.24084553500919384,0.2604294280133475
paired_difference,WebSearch,guard_minus_no_tail,gt_1MB_flow_count,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_tail,gt_1MB_flow_count,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,gt_1MB_slowdown_mean,5,-0.038705686206344445,-0.07921857293615808,0.0018072005234691935,0.04051288672981364
paired_percent,WebSearch,guard_minus_no_tail,gt_1MB_slowdown_mean,5,-2.4243202156817047,-4.761458273101578,-0.08718215826183151,2.3371380574198732
paired_difference,WebSearch,guard_minus_no_tail,gt_1MB_slowdown_p95,5,-0.26697793430375844,-0.5371386792712114,0.0031828106636944686,0.2701607449674529
paired_percent,WebSearch,guard_minus_no_tail,gt_1MB_slowdown_p95,5,-8.666460318677533,-17.241858832637973,-0.0910618047170928,8.57539851396044
paired_difference,WebSearch,guard_minus_no_tail,gt_1MB_slowdown_p99,5,-0.40147256806470033,-0.8161084412789894,0.0131633051495888,0.41463587321428913
paired_percent,WebSearch,guard_minus_no_tail,gt_1MB_slowdown_p99,5,-10.812071928943308,-21.208678979186583,-0.4154648787000319,10.396607050243276
paired_difference,WebSearch,guard_minus_no_tail,guard_ack_interval_packets,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_tail,guard_ack_interval_packets,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,guard_adaptive_grant_updates,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,guard_fixed_window,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_tail,guard_fixed_window,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,guard_grant_refresh_bdps,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_tail,guard_grant_refresh_bdps,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,guard_long_acks_suppressed,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_tail,guard_long_acks_suppressed,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,guard_min_share_fraction,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,guard_one_rtt_acks_suppressed,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_tail,guard_one_rtt_acks_suppressed,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,guard_one_rtt_bypass_enabled,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_tail,guard_one_rtt_bypass_enabled,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,guard_one_rtt_bypass_feedbacks,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_tail,guard_one_rtt_bypass_feedbacks,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,guard_one_rtt_bypass_flows,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_tail,guard_one_rtt_bypass_flows,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,guard_rebalance_events,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,guard_remaining_aware,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_tail,guard_remaining_aware,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,guard_remaining_exponent,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_tail,guard_remaining_exponent,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,guard_remaining_refresh_events,5,-2.8,-4.418931784708706,-1.1810682152912935,1.6189317847087064
paired_percent,WebSearch,guard_minus_no_tail,guard_remaining_refresh_events,5,-0.05167967020989326,-0.08012186023051661,-0.02323748018926991,0.02844219002062335
paired_difference,WebSearch,guard_minus_no_tail,guard_sender_srpt_enabled,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_tail,guard_sender_srpt_enabled,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,guard_sender_srpt_forced_rr,5,-1.8,-3.641685332991985,0.04168533299198507,1.8416853329919851
paired_percent,WebSearch,guard_minus_no_tail,guard_sender_srpt_forced_rr,5,-3.3677885415626347,-7.3711119044692515,0.635534821343982,4.003323362906617
paired_difference,WebSearch,guard_minus_no_tail,guard_sender_srpt_non_rr,5,379.6,-109.70589547364557,868.9058954736456,489.3058954736456
paired_percent,WebSearch,guard_minus_no_tail,guard_sender_srpt_non_rr,5,1.648922810643795,-0.37570337206774296,3.673548993355333,2.024626182711538
paired_difference,WebSearch,guard_minus_no_tail,guard_sender_srpt_selections,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_tail,guard_sender_srpt_selections,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,guard_srpt_quantum_packets,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_tail,guard_srpt_quantum_packets,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,guard_tail_bypass_bdps,5,0.0,0.0,0.0,0.0
paired_percent,WebSearch,guard_minus_no_tail,guard_tail_bypass_bdps,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,guard_tail_bypass_enabled,5,1.0,1.0,1.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,guard_tail_bypass_feedbacks,5,6671.8,5626.9290848144165,7716.670915185584,1044.8709151855837
paired_difference,WebSearch,guard_minus_no_tail,guard_tail_bypass_flows,5,112.2,95.60159468898897,128.79840531101104,16.598405311011035
paired_difference,WebSearch,guard_minus_no_tail,hpcc_actual_rate_changes,5,-125.2,-207.12348132033955,-43.276518679660455,81.92348132033955
paired_percent,WebSearch,guard_minus_no_tail,hpcc_actual_rate_changes,5,-20.53851449860239,-26.01392443150579,-15.063104565698989,5.475409932903401
paired_difference,WebSearch,guard_minus_no_tail,hpcc_fast_computations,5,0.0,0.0,0.0,0.0
paired_difference,WebSearch,guard_minus_no_tail,hpcc_feedback_updates,5,-776.0,-902.4822358880627,-649.5177641119373,126.48223588806273
paired_percent,WebSearch,guard_minus_no_tail,hpcc_feedback_updates,5,-12.62520769607558,-17.947994388313493,-7.302421003837669,5.322786692237912
paired_difference,WebSearch,guard_minus_no_tail,hpcc_full_computations,5,-345.6,-416.2800258093891,-274.91997419061096,70.68002580938908
paired_percent,WebSearch,guard_minus_no_tail,hpcc_full_computations,5,-17.50748181872549,-25.65111637505118,-9.363847262399803,8.143634556325688
paired_difference,WebSearch,guard_minus_no_tail,hpcc_rate_updates_applied,5,-345.6,-416.2800258093891,-274.91997419061096,70.68002580938908
paired_percent,WebSearch,guard_minus_no_tail,hpcc_rate_updates_applied,5,-17.50748181872549,-25.65111637505118,-9.363847262399803,8.143634556325688
paired_difference,WebSearch,guard_minus_no_tail,hpcc_valid_feedback,5,-360.8,-434.7723345998894,-286.8276654001106,73.97233459988936
paired_percent,WebSearch,guard_minus_no_tail,hpcc_valid_feedback,5,-17.75066693086483,-25.636909347599975,-9.864424514129686,7.886242416735145
