workload,seed,arm,metric,value
WebSearch,13,no_priority,guard_tail_bypass_bdps,8.0
WebSearch,13,no_priority,guard_tail_bypass_enabled,1.0
WebSearch,13,no_priority,guard_tail_bypass_feedbacks,6367.0
WebSearch,13,no_priority,guard_tail_bypass_flows,110.0
WebSearch,13,no_priority,hpcc_actual_rate_changes,136.0
WebSearch,13,no_priority,hpcc_fast_computations,0.0
WebSearch,13,no_priority,hpcc_feedback_updates,3178.0
WebSearch,13,no_priority,hpcc_full_computations,791.0
WebSearch,13,no_priority,hpcc_rate_updates_applied,791.0
WebSearch,13,no_priority,hpcc_valid_feedback,826.0
WebSearch,13,no_priority,int_hops_after_strip,28370.0
WebSearch,13,no_priority,int_hops_before_strip,57376.0
WebSearch,13,no_priority,int_records_stripped,29006.0
WebSearch,13,no_priority,irn_nacks_generated,0.0
WebSearch,13,no_priority,irn_nacks_received,0.0
WebSearch,13,no_priority,irn_retransmit_bytes,0.0
WebSearch,13,no_priority,irn_retransmit_packets,0.0
WebSearch,13,no_priority,le_8KB_fct_us_mean,6.460815789473684
WebSearch,13,no_priority,le_8KB_fct_us_p95,9.21465
WebSearch,13,no_priority,le_8KB_fct_us_p99,10.706210000000006
WebSearch,13,no_priority,le_8KB_flow_count,38.0
WebSearch,13,no_priority,le_8KB_slowdown_mean,1.0179868505251473
WebSearch,13,no_priority,le_8KB_slowdown_p95,1.073841218535986
WebSearch,13,no_priority,le_8KB_slowdown_p99,1.2287497635826203
WebSearch,13,no_priority,long_to_small_slowdown_mean_ratio,1.2654010850625914
WebSearch,13,no_priority,max_active_flows,3.0
WebSearch,13,no_priority,overall_fct_us_mean,124.77757674418605
WebSearch,13,no_priority,overall_fct_us_p95,731.5938000000007
WebSearch,13,no_priority,overall_fct_us_p99,1107.7801600000014
WebSearch,13,no_priority,overall_flow_count,215.0
WebSearch,13,no_priority,overall_slowdown_mean,1.1413051838683321
WebSearch,13,no_priority,overall_slowdown_p95,1.6866821904985725
WebSearch,13,no_priority,overall_slowdown_p99,2.533705854495211
WebSearch,13,no_priority,pfc_pause_events,0.0
WebSearch,13,no_priority,pfc_resume_events,0.0
WebSearch,13,no_priority,proactive_releases,110.0
WebSearch,13,no_priority,queue_bytes_max,227810.0
WebSearch,13,no_priority,queue_bytes_mean,506.554
WebSearch,13,no_priority,queue_bytes_p95,0.0
WebSearch,13,no_priority,queue_bytes_p99,1090.0
WebSearch,13,no_priority,queue_sample_count,388020.0
WebSearch,13,no_priority,reactive_binding_rate_changes,122.0
WebSearch,13,no_priority,reactive_binding_updates,122.0
WebSearch,13,no_priority,recovery_nacks_generated,0.0
WebSearch,13,no_priority,recovery_nacks_received,0.0
WebSearch,13,no_priority,registrations,110.0
WebSearch,13,no_priority,selected_registrations,110.0
WebSearch,13,no_priority,tie_binding_rate_changes,9.0
WebSearch,13,no_priority,tie_binding_updates,652.0
WebSearch,13,no_priority,timeout_recoveries,0.0
WebSearch,13,no_srpt,1BDP_to_1MB_fct_us_mean,52.235305555555556
WebSearch,13,no_srpt,1BDP_to_1MB_fct_us_p95,138.59975
WebSearch,13,no_srpt,1BDP_to_1MB_fct_us_p99,171.23964999999995
WebSearch,13,no_srpt,1BDP_to_1MB_flow_count,36.0
WebSearch,13,no_srpt,1BDP_to_1MB_slowdown_mean,1.1811985876475881
WebSearch,13,no_srpt,1BDP_to_1MB_slowdown_p95,1.845091160196672
WebSearch,13,no_srpt,1BDP_to_1MB_slowdown_p99,2.0185427458743486
WebSearch,13,no_srpt,8KB_to_1BDP_fct_us_mean,10.009144578313252
WebSearch,13,no_srpt,8KB_to_1BDP_fct_us_p95,15.346
WebSearch,13,no_srpt,8KB_to_1BDP_fct_us_p99,17.90324000000002
WebSearch,13,no_srpt,8KB_to_1BDP_flow_count,83.0
WebSearch,13,no_srpt,8KB_to_1BDP_slowdown_mean,1.0438861226380634
WebSearch,13,no_srpt,8KB_to_1BDP_slowdown_p95,1.2331354855138204
WebSearch,13,no_srpt,8KB_to_1BDP_slowdown_p99,1.5059601049139268
WebSearch,13,no_srpt,aggregate_goodput_gbps,97.07383761918786
WebSearch,13,no_srpt,completion_releases,0.0
WebSearch,13,no_srpt,completion_span_us,19157.362
WebSearch,13,no_srpt,grant_binding_rate_changes,5.0
WebSearch,13,no_srpt,grant_binding_updates,16.0
WebSearch,13,no_srpt,grant_bytes_sent,334358.0
WebSearch,13,no_srpt,grant_event_rate_changes,422.0
WebSearch,13,no_srpt,grants_received,3557.0
WebSearch,13,no_srpt,grants_sent,3557.0
WebSearch,13,no_srpt,gt_1MB_fct_us_mean,419.91344827586204
WebSearch,13,no_srpt,gt_1MB_fct_us_p95,1030.80975
WebSearch,13,no_srpt,gt_1MB_fct_us_p99,1606.54956
WebSearch,13,no_srpt,gt_1MB_flow_count,58.0
WebSearch,13,no_srpt,gt_1MB_slowdown_mean,1.293603237920866
WebSearch,13,no_srpt,gt_1MB_slowdown_p95,2.4614144406022693
WebSearch,13,no_srpt,gt_1MB_slowdown_p99,2.7335417847000274
WebSearch,13,no_srpt,guard_ack_interval_packets,8.0
WebSearch,13,no_srpt,guard_adaptive_grant_updates,0.0
WebSearch,13,no_srpt,guard_fixed_window,1.0
WebSearch,13,no_srpt,guard_grant_refresh_bdps,1.0
WebSearch,13,no_srpt,guard_long_acks_suppressed,201121.0
WebSearch,13,no_srpt,guard_min_share_fraction,0.0
WebSearch,13,no_srpt,guard_one_rtt_acks_suppressed,2445.0
WebSearch,13,no_srpt,guard_one_rtt_bypass_enabled,1.0
WebSearch,13,no_srpt,guard_one_rtt_bypass_feedbacks,105.0
WebSearch,13,no_srpt,guard_one_rtt_bypass_flows,105.0
WebSearch,13,no_srpt,guard_rebalance_events,0.0
WebSearch,13,no_srpt,guard_remaining_aware,1.0
WebSearch,13,no_srpt,guard_remaining_exponent,1.0
WebSearch,13,no_srpt,guard_remaining_refresh_events,3187.0
WebSearch,13,no_srpt,guard_sender_srpt_enabled,0.0
WebSearch,13,no_srpt,guard_sender_srpt_forced_rr,0.0
WebSearch,13,no_srpt,guard_sender_srpt_non_rr,0.0
WebSearch,13,no_srpt,guard_sender_srpt_selections,0.0
WebSearch,13,no_srpt,guard_srpt_quantum_packets,64.0
WebSearch,13,no_srpt,guard_tail_bypass_bdps,8.0
WebSearch,13,no_srpt,guard_tail_bypass_enabled,1.0
WebSearch,13,no_srpt,guard_tail_bypass_feedbacks,6367.0
WebSearch,13,no_srpt,guard_tail_bypass_flows,110.0
WebSearch,13,no_srpt,hpcc_actual_rate_changes,131.0
WebSearch,13,no_srpt,hpcc_fast_computations,0.0
WebSearch,13,no_srpt,hpcc_feedback_updates,3263.0
WebSearch,13,no_srpt,hpcc_full_computations,793.0
WebSearch,13,no_srpt,hpcc_rate_updates_applied,793.0
WebSearch,13,no_srpt,hpcc_valid_feedback,828.0
WebSearch,13,no_srpt,int_hops_after_strip,28370.0
WebSearch,13,no_srpt,int_hops_before_strip,57376.0
WebSearch,13,no_srpt,int_records_stripped,29006.0
WebSearch,13,no_srpt,irn_nacks_generated,0.0
WebSearch,13,no_srpt,irn_nacks_received,0.0
WebSearch,13,no_srpt,irn_retransmit_bytes,0.0
WebSearch,13,no_srpt,irn_retransmit_packets,0.0
WebSearch,13,no_srpt,le_8KB_fct_us_mean,6.390078947368421
WebSearch,13,no_srpt,le_8KB_fct_us_p95,9.0791
WebSearch,13,no_srpt,le_8KB_fct_us_p99,9.2535
WebSearch,13,no_srpt,le_8KB_flow_count,38.0
WebSearch,13,no_srpt,le_8KB_slowdown_mean,1.0116335095186981
WebSearch,13,no_srpt,le_8KB_slowdown_p95,1.0588124925349776
WebSearch,13,no_srpt,le_8KB_slowdown_p99,1.1434244237376587
WebSearch,13,no_srpt,long_to_small_slowdown_mean_ratio,1.2787271534098545
WebSearch,13,no_srpt,max_active_flows,3.0
WebSearch,13,no_srpt,overall_fct_us_mean,127.01875813953488
WebSearch,13,no_srpt,overall_fct_us_p95,737.786400000001
WebSearch,13,no_srpt,overall_fct_us_p99,1109.9215000000015
WebSearch,13,no_srpt,overall_flow_count,215.0
WebSearch,13,no_srpt,overall_slowdown_mean,1.1285430627692707
WebSearch,13,no_srpt,overall_slowdown_p95,1.7351010106116638
WebSearch,13,no_srpt,overall_slowdown_p99,2.5347474723914187
WebSearch,13,no_srpt,pfc_pause_events,0.0
WebSearch,13,no_srpt,pfc_resume_events,0.0
WebSearch,13,no_srpt,proactive_releases,110.0
WebSearch,13,no_srpt,queue_bytes_max,227810.0
WebSearch,13,no_srpt,queue_bytes_mean,517.041
WebSearch,13,no_srpt,queue_bytes_p95,0.0
WebSearch,13,no_srpt,queue_bytes_p99,1090.0
WebSearch,13,no_srpt,queue_sample_count,388020.0
WebSearch,13,no_srpt,reactive_binding_rate_changes,117.0
WebSearch,13,no_srpt,reactive_binding_updates,117.0
WebSearch,13,no_srpt,recovery_nacks_generated,0.0
WebSearch,13,no_srpt,recovery_nacks_received,0.0
WebSearch,13,no_srpt,registrations,110.0
WebSearch,13,no_srpt,selected_registrations,110.0
WebSearch,13,no_srpt,tie_binding_rate_changes,9.0
WebSearch,13,no_srpt,tie_binding_updates,660.0
WebSearch,13,no_srpt,timeout_recoveries,0.0
WebSearch,13,no_reclaim,1BDP_to_1MB_fct_us_mean,46.16016666666667
WebSearch,13,no_reclaim,1BDP_to_1MB_fct_us_p95,98.08
WebSearch,13,no_reclaim,1BDP_to_1MB_fct_us_p99,119.04509999999995
WebSearch,13,no_reclaim,1BDP_to_1MB_flow_count,36.0
WebSearch,13,no_reclaim,1BDP_to_1MB_slowdown_mean,1.0770530575210977
WebSearch,13,no_reclaim,1BDP_to_1MB_slowdown_p95,1.111895231176598
WebSearch,13,no_reclaim,1BDP_to_1MB_slowdown_p99,1.371771364129221
WebSearch,13,no_reclaim,8KB_to_1BDP_fct_us_mean,9.74332530120482
WebSearch,13,no_reclaim,8KB_to_1BDP_fct_us_p95,14.505600000000001
WebSearch,13,no_reclaim,8KB_to_1BDP_fct_us_p99,15.473200000000006
WebSearch,13,no_reclaim,8KB_to_1BDP_flow_count,83.0
WebSearch,13,no_reclaim,8KB_to_1BDP_slowdown_mean,1.018625959800122
WebSearch,13,no_reclaim,8KB_to_1BDP_slowdown_p95,1.0444588962424208
WebSearch,13,no_reclaim,8KB_to_1BDP_slowdown_p99,1.0629250023926646
WebSearch,13,no_reclaim,aggregate_goodput_gbps,97.07383761918786
WebSearch,13,no_reclaim,completion_releases,0.0
WebSearch,13,no_reclaim,completion_span_us,19157.362
WebSearch,13,no_reclaim,grant_binding_rate_changes,5.0
WebSearch,13,no_reclaim,grant_binding_updates,18.0
WebSearch,13,no_reclaim,grant_bytes_sent,333512.0
WebSearch,13,no_reclaim,grant_event_rate_changes,418.0
WebSearch,13,no_reclaim,grants_received,3548.0
WebSearch,13,no_reclaim,grants_sent,3548.0
WebSearch,13,no_reclaim,gt_1MB_fct_us_mean,413.9708965517242
WebSearch,13,no_reclaim,gt_1MB_fct_us_p95,1035.4565999999998
WebSearch,13,no_reclaim,gt_1MB_fct_us_p99,1433.90146
WebSearch,13,no_reclaim,gt_1MB_flow_count,58.0
WebSearch,13,no_reclaim,gt_1MB_slowdown_mean,1.2893917990571109
WebSearch,13,no_reclaim,gt_1MB_slowdown_p95,2.4941721651641333
WebSearch,13,no_reclaim,gt_1MB_slowdown_p99,2.6994312415290325
WebSearch,13,no_reclaim,guard_ack_interval_packets,8.0
WebSearch,13,no_reclaim,guard_adaptive_grant_updates,0.0
WebSearch,13,no_reclaim,guard_fixed_window,1.0
WebSearch,13,no_reclaim,guard_grant_refresh_bdps,1.0
WebSearch,13,no_reclaim,guard_long_acks_suppressed,201121.0
WebSearch,13,no_reclaim,guard_min_share_fraction,0.0
WebSearch,13,no_reclaim,guard_one_rtt_acks_suppressed,2445.0
WebSearch,13,no_reclaim,guard_one_rtt_bypass_enabled,1.0
WebSearch,13,no_reclaim,guard_one_rtt_bypass_feedbacks,105.0
WebSearch,13,no_reclaim,guard_one_rtt_bypass_flows,105.0
WebSearch,13,no_reclaim,guard_rebalance_events,0.0
WebSearch,13,no_reclaim,guard_remaining_aware,1.0
WebSearch,13,no_reclaim,guard_remaining_exponent,1.0
WebSearch,13,no_reclaim,guard_remaining_refresh_events,3184.0
WebSearch,13,no_reclaim,guard_sender_srpt_enabled,1.0
WebSearch,13,no_reclaim,guard_sender_srpt_forced_rr,18.0
WebSearch,13,no_reclaim,guard_sender_srpt_non_rr,8464.0
WebSearch,13,no_reclaim,guard_sender_srpt_selections,232572.0
WebSearch,13,no_reclaim,guard_srpt_quantum_packets,64.0
WebSearch,13,no_reclaim,guard_tail_bypass_bdps,8.0
WebSearch,13,no_reclaim,guard_tail_bypass_enabled,1.0
WebSearch,13,no_reclaim,guard_tail_bypass_feedbacks,6367.0
WebSearch,13,no_reclaim,guard_tail_bypass_flows,110.0
WebSearch,13,no_reclaim,hpcc_actual_rate_changes,129.0
WebSearch,13,no_reclaim,hpcc_fast_computations,0.0
WebSearch,13,no_reclaim,hpcc_feedback_updates,3175.0
WebSearch,13,no_reclaim,hpcc_full_computations,791.0
WebSearch,13,no_reclaim,hpcc_rate_updates_applied,791.0
WebSearch,13,no_reclaim,hpcc_valid_feedback,826.0
WebSearch,13,no_reclaim,int_hops_after_strip,28370.0
WebSearch,13,no_reclaim,int_hops_before_strip,57376.0
WebSearch,13,no_reclaim,int_records_stripped,29006.0
WebSearch,13,no_reclaim,irn_nacks_generated,0.0
WebSearch,13,no_reclaim,irn_nacks_received,0.0
WebSearch,13,no_reclaim,irn_retransmit_bytes,0.0
WebSearch,13,no_reclaim,irn_retransmit_packets,0.0
WebSearch,13,no_reclaim,le_8KB_fct_us_mean,6.347710526315789
WebSearch,13,no_reclaim,le_8KB_fct_us_p95,9.016549999999999
WebSearch,13,no_reclaim,le_8KB_fct_us_p99,9.124220000000001
WebSearch,13,no_reclaim,le_8KB_flow_count,38.0
WebSearch,13,no_reclaim,le_8KB_slowdown_mean,1.0038325950664906
WebSearch,13,no_reclaim,le_8KB_slowdown_p95,1.02067861760117
WebSearch,13,no_reclaim,le_8KB_slowdown_p99,1.0258065279348096
WebSearch,13,no_reclaim,long_to_small_slowdown_mean_ratio,1.2844689496974402
WebSearch,13,no_reclaim,max_active_flows,3.0
WebSearch,13,no_reclaim,overall_fct_us_mean,124.28831162790698
WebSearch,13,no_reclaim,overall_fct_us_p95,737.235300000001
WebSearch,13,no_reclaim,overall_fct_us_p99,1112.0116400000013
WebSearch,13,no_reclaim,overall_flow_count,215.0
WebSearch,13,no_reclaim,overall_slowdown_mean,1.0988382683349243
WebSearch,13,no_reclaim,overall_slowdown_p95,1.5211413806158118
WebSearch,13,no_reclaim,overall_slowdown_p99,2.5431433661958533
WebSearch,13,no_reclaim,pfc_pause_events,0.0
WebSearch,13,no_reclaim,pfc_resume_events,0.0
WebSearch,13,no_reclaim,proactive_releases,110.0
WebSearch,13,no_reclaim,queue_bytes_max,227810.0
WebSearch,13,no_reclaim,queue_bytes_mean,496.999
WebSearch,13,no_reclaim,queue_bytes_p95,0.0
WebSearch,13,no_reclaim,queue_bytes_p99,1090.0
WebSearch,13,no_reclaim,queue_sample_count,388020.0
WebSearch,13,no_reclaim,reactive_binding_rate_changes,116.0
WebSearch,13,no_reclaim,reactive_binding_updates,116.0
WebSearch,13,no_reclaim,recovery_nacks_generated,0.0
WebSearch,13,no_reclaim,recovery_nacks_received,0.0
WebSearch,13,no_reclaim,registrations,110.0
WebSearch,13,no_reclaim,selected_registrations,110.0
WebSearch,13,no_reclaim,tie_binding_rate_changes,8.0
WebSearch,13,no_reclaim,tie_binding_updates,657.0
WebSearch,13,no_reclaim,timeout_recoveries,0.0
WebSearch,13,no_one_rtt,1BDP_to_1MB_fct_us_mean,46.160555555555554
WebSearch,13,no_one_rtt,1BDP_to_1MB_fct_us_p95,98.08175
WebSearch,13,no_one_rtt,1BDP_to_1MB_fct_us_p99,119.04754999999994
WebSearch,13,no_one_rtt,1BDP_to_1MB_flow_count,36.0
WebSearch,13,no_one_rtt,1BDP_to_1MB_slowdown_mean,1.0770641045368823
WebSearch,13,no_one_rtt,1BDP_to_1MB_slowdown_p95,1.111954200725846
WebSearch,13,no_one_rtt,1BDP_to_1MB_slowdown_p99,1.371771364129221
WebSearch,13,no_one_rtt,8KB_to_1BDP_fct_us_mean,9.744506024096385
WebSearch,13,no_one_rtt,8KB_to_1BDP_fct_us_p95,14.502500000000001
WebSearch,13,no_one_rtt,8KB_to_1BDP_fct_us_p99,15.488620000000003
WebSearch,13,no_one_rtt,8KB_to_1BDP_flow_count,83.0
WebSearch,13,no_one_rtt,8KB_to_1BDP_slowdown_mean,1.0187305850018842
WebSearch,13,no_one_rtt,8KB_to_1BDP_slowdown_p95,1.0444588962424208
WebSearch,13,no_one_rtt,8KB_to_1BDP_slowdown_p99,1.0630541934108129
WebSearch,13,no_one_rtt,aggregate_goodput_gbps,97.07383761918786
WebSearch,13,no_one_rtt,completion_releases,0.0
WebSearch,13,no_one_rtt,completion_span_us,19157.362
WebSearch,13,no_one_rtt,grant_binding_rate_changes,5.0
WebSearch,13,no_one_rtt,grant_binding_updates,18.0
WebSearch,13,no_one_rtt,grant_bytes_sent,333512.0
WebSearch,13,no_one_rtt,grant_event_rate_changes,420.0
WebSearch,13,no_one_rtt,grants_received,3548.0
WebSearch,13,no_one_rtt,grants_sent,3548.0
WebSearch,13,no_one_rtt,gt_1MB_fct_us_mean,413.94506896551724
WebSearch,13,no_one_rtt,gt_1MB_fct_us_p95,1035.3308499999998
WebSearch,13,no_one_rtt,gt_1MB_fct_us_p99,1433.3299299999999
WebSearch,13,no_one_rtt,gt_1MB_flow_count,58.0
WebSearch,13,no_one_rtt,gt_1MB_slowdown_mean,1.2892439784232943
WebSearch,13,no_one_rtt,gt_1MB_slowdown_p95,2.4938738760796566
WebSearch,13,no_one_rtt,gt_1MB_slowdown_p99,2.69684259920629
WebSearch,13,no_one_rtt,guard_ack_interval_packets,8.0
WebSearch,13,no_one_rtt,guard_adaptive_grant_updates,0.0
WebSearch,13,no_one_rtt,guard_fixed_window,1.0
WebSearch,13,no_one_rtt,guard_grant_refresh_bdps,1.0
WebSearch,13,no_one_rtt,guard_long_acks_suppressed,203212.0
WebSearch,13,no_one_rtt,guard_min_share_fraction,0.0
WebSearch,13,no_one_rtt,guard_one_rtt_acks_suppressed,0.0
WebSearch,13,no_one_rtt,guard_one_rtt_bypass_enabled,0.0
WebSearch,13,no_one_rtt,guard_one_rtt_bypass_feedbacks,0.0
WebSearch,13,no_one_rtt,guard_one_rtt_bypass_flows,0.0
WebSearch,13,no_one_rtt,guard_rebalance_events,0.0
WebSearch,13,no_one_rtt,guard_remaining_aware,1.0
WebSearch,13,no_one_rtt,guard_remaining_exponent,1.0
WebSearch,13,no_one_rtt,guard_remaining_refresh_events,3184.0
WebSearch,13,no_one_rtt,guard_sender_srpt_enabled,1.0
WebSearch,13,no_one_rtt,guard_sender_srpt_forced_rr,18.0
WebSearch,13,no_one_rtt,guard_sender_srpt_non_rr,8476.0
WebSearch,13,no_one_rtt,guard_sender_srpt_selections,232572.0
WebSearch,13,no_one_rtt,guard_srpt_quantum_packets,64.0
WebSearch,13,no_one_rtt,guard_tail_bypass_bdps,8.0
WebSearch,13,no_one_rtt,guard_tail_bypass_enabled,1.0
WebSearch,13,no_one_rtt,guard_tail_bypass_feedbacks,6367.0
WebSearch,13,no_one_rtt,guard_tail_bypass_flows,110.0
WebSearch,13,no_one_rtt,hpcc_actual_rate_changes,129.0
WebSearch,13,no_one_rtt,hpcc_fast_computations,0.0
WebSearch,13,no_one_rtt,hpcc_feedback_updates,3283.0
WebSearch,13,no_one_rtt,hpcc_full_computations,791.0
WebSearch,13,no_one_rtt,hpcc_rate_updates_applied,791.0
WebSearch,13,no_one_rtt,hpcc_valid_feedback,881.0
WebSearch,13,no_one_rtt,int_hops_after_strip,28826.0
WebSearch,13,no_one_rtt,int_hops_before_strip,58186.0
WebSearch,13,no_one_rtt,int_records_stripped,29360.0
WebSearch,13,no_one_rtt,irn_nacks_generated,0.0
WebSearch,13,no_one_rtt,irn_nacks_received,0.0
WebSearch,13,no_one_rtt,irn_retransmit_bytes,0.0
WebSearch,13,no_one_rtt,irn_retransmit_packets,0.0
WebSearch,13,no_one_rtt,le_8KB_fct_us_mean,6.348578947368421
WebSearch,13,no_one_rtt,le_8KB_fct_us_p95,9.016549999999999
WebSearch,13,no_one_rtt,le_8KB_fct_us_p99,9.124220000000001
WebSearch,13,no_one_rtt,le_8KB_flow_count,38.0
WebSearch,13,no_one_rtt,le_8KB_slowdown_mean,1.0040619508692468
WebSearch,13,no_one_rtt,le_8KB_slowdown_p95,1.022387254170928
WebSearch,13,no_one_rtt,le_8KB_slowdown_p99,1.025167541524135
WebSearch,13,no_one_rtt,long_to_small_slowdown_mean_ratio,1.2840283184789114
WebSearch,13,no_one_rtt,max_active_flows,3.0
WebSearch,13,no_one_rtt,overall_fct_us_mean,124.28201860465117
WebSearch,13,no_one_rtt,overall_fct_us_p95,736.7373000000009
WebSearch,13,no_one_rtt,overall_fct_us_p99,1111.2575400000014
WebSearch,13,no_one_rtt,overall_flow_count,215.0
WebSearch,13,no_one_rtt,overall_slowdown_mean,1.0988811683724027
WebSearch,13,no_one_rtt,overall_slowdown_p95,1.5211413806158118
WebSearch,13,no_one_rtt,overall_slowdown_p99,2.5414331754448534
WebSearch,13,no_one_rtt,pfc_pause_events,0.0
WebSearch,13,no_one_rtt,pfc_resume_events,0.0
WebSearch,13,no_one_rtt,proactive_releases,110.0
WebSearch,13,no_one_rtt,queue_bytes_max,227810.0
WebSearch,13,no_one_rtt,queue_bytes_mean,498.834
WebSearch,13,no_one_rtt,queue_bytes_p95,0.0
WebSearch,13,no_one_rtt,queue_bytes_p99,1090.0
WebSearch,13,no_one_rtt,queue_sample_count,388020.0
WebSearch,13,no_one_rtt,reactive_binding_rate_changes,116.0
WebSearch,13,no_one_rtt,reactive_binding_updates,116.0
WebSearch,13,no_one_rtt,recovery_nacks_generated,0.0
WebSearch,13,no_one_rtt,recovery_nacks_received,0.0
WebSearch,13,no_one_rtt,registrations,110.0
WebSearch,13,no_one_rtt,selected_registrations,110.0
WebSearch,13,no_one_rtt,tie_binding_rate_changes,8.0
WebSearch,13,no_one_rtt,tie_binding_updates,657.0
WebSearch,13,no_one_rtt,timeout_recoveries,0.0
WebSearch,13,no_tail,1BDP_to_1MB_fct_us_mean,46.181916666666666
WebSearch,13,no_tail,1BDP_to_1MB_fct_us_p95,98.08
WebSearch,13,no_tail,1BDP_to_1MB_fct_us_p99,119.04509999999995
WebSearch,13,no_tail,1BDP_to_1MB_flow_count,36.0
WebSearch,13,no_tail,1BDP_to_1MB_slowdown_mean,1.077623444597569
WebSearch,13,no_tail,1BDP_to_1MB_slowdown_p95,1.111895231176598
WebSearch,13,no_tail,1BDP_to_1MB_slowdown_p99,1.371771364129221
WebSearch,13,no_tail,8KB_to_1BDP_fct_us_mean,9.744048192771084
WebSearch,13,no_tail,8KB_to_1BDP_fct_us_p95,14.505600000000001
WebSearch,13,no_tail,8KB_to_1BDP_fct_us_p99,15.473200000000006
WebSearch,13,no_tail,8KB_to_1BDP_flow_count,83.0
WebSearch,13,no_tail,8KB_to_1BDP_slowdown_mean,1.0187155342641472
WebSearch,13,no_tail,8KB_to_1BDP_slowdown_p95,1.0450118235871257
WebSearch,13,no_tail,8KB_to_1BDP_slowdown_p99,1.0629250023926646
WebSearch,13,no_tail,aggregate_goodput_gbps,97.07383761918786
WebSearch,13,no_tail,completion_releases,0.0
WebSearch,13,no_tail,completion_span_us,19157.362
WebSearch,13,no_tail,grant_binding_rate_changes,7.0
WebSearch,13,no_tail,grant_binding_updates,39.0
WebSearch,13,no_tail,grant_bytes_sent,333512.0
WebSearch,13,no_tail,grant_event_rate_changes,416.0
WebSearch,13,no_tail,grants_received,3548.0
WebSearch,13,no_tail,grants_sent,3548.0
WebSearch,13,no_tail,gt_1MB_fct_us_mean,415.2119655172414
WebSearch,13,no_tail,gt_1MB_fct_us_p95,1039.73515
WebSearch,13,no_tail,gt_1MB_fct_us_p99,1434.42029
WebSearch,13,no_tail,gt_1MB_flow_count,58.0
WebSearch,13,no_tail,gt_1MB_slowdown_mean,1.294522583830748
WebSearch,13,no_tail,gt_1MB_slowdown_p95,2.508303185897648
WebSearch,13,no_tail,gt_1MB_slowdown_p99,2.7009345253839263
WebSearch,13,no_tail,guard_ack_interval_packets,8.0
WebSearch,13,no_tail,guard_adaptive_grant_updates,0.0
WebSearch,13,no_tail,guard_fixed_window,1.0
WebSearch,13,no_tail,guard_grant_refresh_bdps,1.0
WebSearch,13,no_tail,guard_long_acks_suppressed,201121.0
WebSearch,13,no_tail,guard_min_share_fraction,0.0
WebSearch,13,no_tail,guard_one_rtt_acks_suppressed,2445.0
WebSearch,13,no_tail,guard_one_rtt_bypass_enabled,1.0
WebSearch,13,no_tail,guard_one_rtt_bypass_feedbacks,105.0
WebSearch,13,no_tail,guard_one_rtt_bypass_flows,105.0
WebSearch,13,no_tail,guard_rebalance_events,0.0
WebSearch,13,no_tail,guard_remaining_aware,1.0
WebSearch,13,no_tail,guard_remaining_exponent,1.0
WebSearch,13,no_tail,guard_remaining_refresh_events,3185.0
WebSearch,13,no_tail,guard_sender_srpt_enabled,1.0
WebSearch,13,no_tail,guard_sender_srpt_forced_rr,18.0
WebSearch,13,no_tail,guard_sender_srpt_non_rr,8498.0
WebSearch,13,no_tail,guard_sender_srpt_selections,232572.0
WebSearch,13,no_tail,guard_srpt_quantum_packets,64.0
WebSearch,13,no_tail,guard_tail_bypass_bdps,8.0
WebSearch,13,no_tail,guard_tail_bypass_enabled,0.0
WebSearch,13,no_tail,guard_tail_bypass_feedbacks,0.0
WebSearch,13,no_tail,guard_tail_bypass_flows,0.0
WebSearch,13,no_tail,hpcc_actual_rate_changes,168.0
WebSearch,13,no_tail,hpcc_fast_computations,0.0
WebSearch,13,no_tail,hpcc_feedback_updates,3907.0
WebSearch,13,no_tail,hpcc_full_computations,1110.0
WebSearch,13,no_tail,hpcc_rate_updates_applied,1110.0
WebSearch,13,no_tail,hpcc_valid_feedback,1157.0
WebSearch,13,no_tail,int_hops_after_strip,28370.0
WebSearch,13,no_tail,int_hops_before_strip,57376.0
WebSearch,13,no_tail,int_records_stripped,29006.0
WebSearch,13,no_tail,irn_nacks_generated,0.0
WebSearch,13,no_tail,irn_nacks_received,0.0
WebSearch,13,no_tail,irn_retransmit_bytes,0.0
WebSearch,13,no_tail,irn_retransmit_packets,0.0
WebSearch,13,no_tail,le_8KB_fct_us_mean,6.3453684210526315
WebSearch,13,no_tail,le_8KB_fct_us_p95,9.016549999999999
WebSearch,13,no_tail,le_8KB_fct_us_p99,9.124220000000001
WebSearch,13,no_tail,le_8KB_flow_count,38.0
WebSearch,13,no_tail,le_8KB_slowdown_mean,1.0035871757100485
WebSearch,13,no_tail,le_8KB_slowdown_p95,1.0203599999477158
WebSearch,13,no_tail,le_8KB_slowdown_p99,1.0209190973250488
WebSearch,13,no_tail,long_to_small_slowdown_mean_ratio,1.2898955020174103
WebSearch,13,no_tail,max_active_flows,3.0
WebSearch,13,no_tail,overall_fct_us_mean,124.62661860465117
WebSearch,13,no_tail,overall_fct_us_p95,737.5245000000009
WebSearch,13,no_tail,overall_fct_us_p99,1112.1842600000014
WebSearch,13,no_tail,overall_flow_count,215.0
WebSearch,13,no_tail,overall_slowdown_mean,1.100309097156288
WebSearch,13,no_tail,overall_slowdown_p95,1.5230252486652236
WebSearch,13,no_tail,overall_slowdown_p99,2.5442657080248603
WebSearch,13,no_tail,pfc_pause_events,0.0
