analysis,ci95_half_width,ci95_high,ci95_low,comparison,mean,metric,n
paired_percent,2.4112597935913733,2.39209896457277,-2.4304206226099767,eta000_rho075_q64_minus_eta000_rho100_q64,-0.019160829018603453,gt_1MB_slowdown_p95,5
arm_mean,0.48947037269186705,3.9611299685052592,2.9821892231215252,eta000_rho075_q64,3.4716595958133922,gt_1MB_slowdown_p99,5
paired_percent,2.5534907557622133,1.8475703060015949,-3.2594112055228317,eta000_rho075_q64_minus_eta000_rho100_q64,-0.7059204497606185,gt_1MB_slowdown_p99,5
arm_mean,0.0,8.0,8.0,eta000_rho075_q64,8.0,guard_ack_interval_packets,5
paired_percent,0.0,0.0,0.0,eta000_rho075_q64_minus_eta000_rho100_q64,0.0,guard_ack_interval_packets,5
arm_mean,0.0,0.0,0.0,eta000_rho075_q64,0.0,guard_adaptive_grant_updates,5
arm_mean,0.0,1.0,1.0,eta000_rho075_q64,1.0,guard_fixed_window,5
paired_percent,0.0,0.0,0.0,eta000_rho075_q64_minus_eta000_rho100_q64,0.0,guard_fixed_window,5
arm_mean,0.0,1.0,1.0,eta000_rho075_q64,1.0,guard_grant_refresh_bdps,5
paired_percent,0.0,0.0,0.0,eta000_rho075_q64_minus_eta000_rho100_q64,0.0,guard_grant_refresh_bdps,5
arm_mean,17157.106824427516,182157.70682442753,147843.49317557248,eta000_rho075_q64,165000.6,guard_long_acks_suppressed,5
paired_percent,0.0,0.0,0.0,eta000_rho075_q64_minus_eta000_rho100_q64,0.0,guard_long_acks_suppressed,5
arm_mean,0.0,0.0,0.0,eta000_rho075_q64,0.0,guard_min_share_fraction,5
arm_mean,1476.4237578995587,54316.82375789956,51363.97624210044,eta000_rho075_q64,52840.4,guard_one_rtt_acks_suppressed,5
paired_percent,0.0,0.0,0.0,eta000_rho075_q64_minus_eta000_rho100_q64,0.0,guard_one_rtt_acks_suppressed,5
arm_mean,0.0,1.0,1.0,eta000_rho075_q64,1.0,guard_one_rtt_bypass_enabled,5
paired_percent,0.0,0.0,0.0,eta000_rho075_q64_minus_eta000_rho100_q64,0.0,guard_one_rtt_bypass_enabled,5
arm_mean,64.44463426207012,5845.044634262071,5716.15536573793,eta000_rho075_q64,5780.6,guard_one_rtt_bypass_feedbacks,5
paired_percent,0.0,0.0,0.0,eta000_rho075_q64_minus_eta000_rho100_q64,0.0,guard_one_rtt_bypass_feedbacks,5
arm_mean,64.44463426207012,5845.044634262071,5716.15536573793,eta000_rho075_q64,5780.6,guard_one_rtt_bypass_flows,5
paired_percent,0.0,0.0,0.0,eta000_rho075_q64_minus_eta000_rho100_q64,0.0,guard_one_rtt_bypass_flows,5
arm_mean,0.0,0.0,0.0,eta000_rho075_q64,0.0,guard_rebalance_events,5
arm_mean,0.0,1.0,1.0,eta000_rho075_q64,1.0,guard_remaining_aware,5
paired_percent,0.0,0.0,0.0,eta000_rho075_q64_minus_eta000_rho100_q64,0.0,guard_remaining_aware,5
arm_mean,0.0,0.75,0.75,eta000_rho075_q64,0.75,guard_remaining_exponent,5
paired_percent,0.0,-25.0,-25.0,eta000_rho075_q64_minus_eta000_rho100_q64,-25.0,guard_remaining_exponent,5
arm_mean,240.0310258116539,2391.6310258116537,1911.568974188346,eta000_rho075_q64,2151.6,guard_remaining_refresh_events,5
paired_percent,0.04856047407429468,0.06605063585829118,-0.031070312290298177,eta000_rho075_q64_minus_eta000_rho100_q64,0.017490161783996504,guard_remaining_refresh_events,5
arm_mean,0.0,1.0,1.0,eta000_rho075_q64,1.0,guard_sender_srpt_enabled,5
paired_percent,0.0,0.0,0.0,eta000_rho075_q64_minus_eta000_rho100_q64,0.0,guard_sender_srpt_enabled,5
arm_mean,13.169835496276267,120.16983549627626,93.83016450372374,eta000_rho075_q64,107.0,guard_sender_srpt_forced_rr,5
paired_percent,2.5656548797703733,2.040775123051242,-3.0905346364895045,eta000_rho075_q64_minus_eta000_rho100_q64,-0.524879756719131,guard_sender_srpt_forced_rr,5
arm_mean,5558.332013955025,39493.33201395503,28376.667986044973,eta000_rho075_q64,33935.0,guard_sender_srpt_non_rr,5
