arm,metric,seed,value
lambda240,1BDP_to_1MB_slowdown_p95,46,1.9126807580021268
lambda240,1BDP_to_1MB_slowdown_p99,46,2.5002792319148623
lambda240,8KB_to_1BDP_fct_us_mean,46,9.178023110555902
lambda240,8KB_to_1BDP_fct_us_p95,46,14.606
lambda240,8KB_to_1BDP_fct_us_p99,46,18.81
lambda240,8KB_to_1BDP_flow_count,46,1601.0
lambda240,8KB_to_1BDP_slowdown_mean,46,1.0434759781251721
lambda240,8KB_to_1BDP_slowdown_p95,46,1.1715087487619678
lambda240,8KB_to_1BDP_slowdown_p99,46,1.3700593600694948
lambda240,aggregate_goodput_gbps,46,186.95797512838223
lambda240,completion_releases,46,0.0
lambda240,completion_span_us,46,10077.913
lambda240,grant_binding_rate_changes,46,0.0
lambda240,grant_binding_updates,46,47.0
lambda240,grant_bytes_sent,46,287170.0
lambda240,grant_event_rate_changes,46,1133.0
lambda240,grants_received,46,3055.0
lambda240,grants_sent,46,3055.0
lambda240,gt_1MB_fct_us_mean,46,233.35161538461537
lambda240,gt_1MB_fct_us_p95,46,419.1065000000001
lambda240,gt_1MB_fct_us_p99,46,529.5947600000001
lambda240,gt_1MB_flow_count,46,78.0
lambda240,gt_1MB_slowdown_mean,46,1.7302130271359766
lambda240,gt_1MB_slowdown_p95,46,2.934593454594343
lambda240,gt_1MB_slowdown_p99,46,3.603497096267583
lambda240,guard_ack_interval_packets,46,8.0
lambda240,guard_adaptive_grant_updates,46,0.0
lambda240,guard_fixed_window,46,1.0
lambda240,guard_grant_refresh_bdps,46,1.0
lambda240,guard_long_acks_suppressed,46,157824.0
lambda240,guard_min_share_fraction,46,0.0
lambda240,guard_one_rtt_acks_suppressed,46,51935.0
lambda240,guard_one_rtt_bypass_enabled,46,1.0
lambda240,guard_one_rtt_bypass_feedbacks,46,5781.0
lambda240,guard_one_rtt_bypass_flows,46,5781.0
lambda240,guard_rebalance_events,46,0.0
lambda240,guard_remaining_aware,46,1.0
lambda240,guard_remaining_exponent,46,1.0
lambda240,guard_remaining_refresh_events,46,2066.0
lambda240,guard_sender_srpt_enabled,46,1.0
lambda240,guard_sender_srpt_forced_rr,46,108.0
lambda240,guard_sender_srpt_non_rr,46,32317.0
lambda240,guard_sender_srpt_selections,46,238583.0
lambda240,guard_srpt_quantum_packets,46,64.0
lambda240,guard_tail_bypass_bdps,46,8.0
lambda240,guard_tail_bypass_enabled,46,1.0
lambda240,guard_tail_bypass_feedbacks,46,13471.0
lambda240,guard_tail_bypass_flows,46,333.0
lambda240,hpcc_actual_rate_changes,46,2.0
lambda240,hpcc_fast_computations,46,0.0
lambda240,hpcc_feedback_updates,46,1599.0
lambda240,hpcc_full_computations,46,350.0
lambda240,hpcc_rate_updates_applied,46,350.0
lambda240,hpcc_valid_feedback,46,404.0
lambda240,int_hops_after_strip,46,32286.0
lambda240,int_hops_before_strip,46,61110.0
lambda240,int_records_stripped,46,28824.0
lambda240,irn_nacks_generated,46,0.0
lambda240,irn_nacks_received,46,0.0
lambda240,irn_retransmit_bytes,46,0.0
lambda240,irn_retransmit_packets,46,0.0
lambda240,le_8KB_fct_us_mean,46,6.9947051522248245
lambda240,le_8KB_fct_us_p95,46,9.12455
lambda240,le_8KB_fct_us_p99,46,9.43131
lambda240,le_8KB_flow_count,46,4270.0
lambda240,le_8KB_slowdown_mean,46,1.010831174664548
lambda240,le_8KB_slowdown_p95,46,1.041344864469188
lambda240,le_8KB_slowdown_p99,46,1.0924567042107585
lambda240,long_to_small_slowdown_mean_ratio,46,1.71167359149777
lambda240,max_active_flows,46,3.0
lambda240,overall_fct_us_mean,46,11.576197088649003
lambda240,overall_fct_us_p95,46,14.977650000000027
lambda240,overall_fct_us_p99,46,180.06853999999987
lambda240,overall_flow_count,46,6114.0
lambda240,overall_slowdown_mean,46,1.0361075883211357
lambda240,overall_slowdown_p95,46,1.1319227508444565
lambda240,overall_slowdown_p99,46,1.5804168503674276
lambda240,pfc_pause_events,46,0.0
lambda240,pfc_resume_events,46,0.0
lambda240,proactive_releases,46,333.0
lambda240,queue_bytes_max,46,416309.0
lambda240,queue_bytes_mean,46,2247.041
lambda240,queue_bytes_p95,46,5450.0
lambda240,queue_bytes_p99,46,69760.0
lambda240,queue_sample_count,46,160000.0
lambda240,reactive_binding_rate_changes,46,1.0
lambda240,reactive_binding_updates,46,1.0
lambda240,recovery_nacks_generated,46,0.0
lambda240,recovery_nacks_received,46,0.0
lambda240,registrations,46,333.0
lambda240,selected_registrations,46,333.0
lambda240,tie_binding_rate_changes,46,1.0
lambda240,tie_binding_updates,46,302.0
lambda240,timeout_recoveries,46,0.0
lambda180,1BDP_to_1MB_fct_us_mean,47,50.43723560209425
lambda180,1BDP_to_1MB_fct_us_p95,47,143.6245
lambda180,1BDP_to_1MB_fct_us_p99,47,186.92429999999982
lambda180,1BDP_to_1MB_flow_count,47,191.0
lambda180,1BDP_to_1MB_slowdown_mean,47,1.349440461266095
lambda180,1BDP_to_1MB_slowdown_p95,47,2.028865878914928
lambda180,1BDP_to_1MB_slowdown_p99,47,2.53497370939659
lambda180,8KB_to_1BDP_fct_us_mean,47,9.158293037974683
lambda180,8KB_to_1BDP_fct_us_p95,47,14.69445
lambda180,8KB_to_1BDP_fct_us_p99,47,18.5303
lambda180,8KB_to_1BDP_flow_count,47,1580.0
lambda180,8KB_to_1BDP_slowdown_mean,47,1.0433025428801073
lambda180,8KB_to_1BDP_slowdown_p95,47,1.1786804981133785
lambda180,8KB_to_1BDP_slowdown_p99,47,1.3816546874991262
lambda180,aggregate_goodput_gbps,47,193.13549199573362
lambda180,completion_releases,47,0.0
lambda180,completion_span_us,47,9992.546
lambda180,grant_binding_rate_changes,47,0.0
lambda180,grant_binding_updates,47,122.0
lambda180,grant_bytes_sent,47,306158.0
lambda180,grant_event_rate_changes,47,1222.0
